"id","ein","tax_pd","dar","currentratio","daysoperating_coh","der","selfsufficiency","months_coh","lb_to_assets","pred_profitmargin","postd_profitmargin","debt_mgmnt_ratio","equity_ratio","quick_ratio","st_debt_ratio","donation_ratio","asset_rev_ratio"
"10449761-201809",10449761,201809,0.329064076114323,51.9838842975207,51.9488783943329,0.0119828293270906,1.09982409406763,51.6103010625738,0.361135592520506,0.269707649534308,0.149125781816777,0.490455294461761,0.670935923885677,51.9488783943329,0.0119828293270906,0,6.02999772484342
"10449761-201909",10449761,201909,0.303863477091332,62.5316161318811,62.4761554312629,0.0109222220114444,1.18100033986251,61.8580512216662,0.326413464635434,0.33699695416621,0.223706826742734,0.436499834575118,0.696136522908668,62.4761554312629,0.0109222220114444,0,5.83536171235417
"10462712-201806",10462712,201806,0.0185100761014821,18.2067135050742,16.0969555035129,0.00601019622047333,0.686122160675118,16.0779078844653,0.89259956142411,0.0220824464880928,-0.215267459138187,0.0188591605993869,0.981489923898518,16.0969555035129,0.00601019622047333,0.165590739327738,5.45051905545962
"10472964-201806",10472964,201806,0.314025080991023,10.793451049768,10.7587258141683,0.140272375969984,1.02685956690491,10.6460162221703,0.0110831006547294,0.472622603826185,0.46690934195249,3.48057534195264,0.685974919008977,10.7587258141683,0.0184491861703667,0.451110816427551,7.18886359334209
"10482400-201809",10482400,201809,1,12.8176232903777,12.1999541126534,-0.0838204420037074,1.11915963183124,12.1849260066537,0.621902869863144,0.295355787272782,0.108092220137367,-4.47203367647294,-0.288015639587876,12.1999541126534,-0.0838204420037074,0,5.16311702920368
"10485474-201812",10485474,201812,0.770412120506084,NA,NA,NA,0.356172826322422,NA,0.437188641010941,0.442066001293669,0.33956188553247,NA,0.229587879493916,NA,0,0,2.62917847995922
"10490195-201806",10490195,201806,0.751566087362505,17.1566495633764,16.9991787406855,0.0176907625436694,0.611743833119519,15.151156920805,0.667383822657399,0.597781226893951,0.512051141616664,3.03976079622627,0.248433912637495,16.9991787406855,0.0176061111669728,0.178321010636413,3.21020295395606
"10493897-201809",10493897,201809,0.398845628387491,11.0339508040025,11.0192863797505,-2.86210478927866,0,8.21555009739985,0.202222665535249,0.040666387033402,0.040666387033402,-23.7478269903383,0.601154371612509,11.0192863797505,0.079961416819287,0.801453098093182,0.916381836913403
"10495250-201906",10495250,201906,0.984623046316738,NA,NA,0,1.02116943969024,NA,1.03765810521,0.748734417709572,0.417509366738986,-36.1628131641656,0.0153769536832618,NA,0,0.399294787721298,9.32006259473992
"10495262-201806",10495262,201806,0.348497717875244,1.33861861494532,1.31676904669982,0.196837209302326,0.0841110174221821,0.931874911604047,0.380893622184679,0.0385150671903208,0.0217924182706867,0.542688953488372,0.651502282124756,1.31676904669982,0.374795128939828,0.902648966103178,0.82975844632403
"10525140-201806",10525140,201806,0.249767597458757,23.7283268912203,23.1443033314927,0.0223283913324908,0.0599532620671947,23.0654334621756,0.599737304192187,0.324145990526274,0.289417465189486,0.332920301246288,0.750232402541243,23.1443033314927,0.0223283913324908,0.957111876338089,1.4981027144002
"10533179-201812",10533179,201812,1,1.05204212403187,0.906279601047529,-0.104381255925135,0.970191194667305,0.906279601047529,0.862815995127585,0.0945657669210945,-0.0297544915348287,-6.88243368210449,-0.169997666619208,0.906279601047529,-0.104381255925135,0,4.1571944708189
"10538683-201906",10538683,201906,1,55.7506206040546,55.0561646669425,NA,0.972793430769524,53.3914977244518,0.68348062151709,0.0941259542256277,-0.0262469852517448,NA,-0.0526652870601148,55.0561646669425,-0.09955207743397,0,3.27976863808081
"10539222-201809",10539222,201809,0.765621345599127,17.0118351841029,16.3713836937463,-0.246621002783675,0.356315168010887,15.108026495227,0.000842856533461993,-0.103332679672044,-0.116278896586647,-12.5038512010042,0.234378654400873,16.3713836937463,0.0644291258434318,0.596593349037753,6.75006391814506
"10544468-201809",10544468,201809,0.429408387144732,15.2560456035144,15.2103130883481,0.0554186073741797,0.529177607553097,15.1435150965762,0,0.208467613086728,0.207121816411085,0.813673336659248,0.570591612855268,15.2103130883481,0.051256702400891,0.546631200452816,10.6954158937061
"10563728-201812",10563728,201812,0.0122256527539546,18.1310229799852,16.0848776871757,NA,0.463149810252394,15.9362490733877,0.917304364398704,0.386986312138583,0.164779462862282,NA,0.987774347246045,16.0848776871757,0.00416450247855814,0.612601762787758,4.1247535524607
"10581489-201903",10581489,201903,0.0870027176156829,0.838104215962467,0.351365521962722,0.119143174847879,0,0.351365521962722,0.057136315352637,0,0,0.214002861564649,0.912997282384317,0.351365521962722,0.0530533633809703,1,607.9594
"10594671-201812",10594671,201812,0.546542221685882,0.014837958986559,0.014837958986559,NA,1.07554675169904,0.014837958986559,0.992730829507942,0.070240323425919,0.070240323425919,NA,0.453457778314118,0.014837958986559,1.08037327543946,0,9.43000673803998
"10638984-201812",10638984,201812,0.120252293672733,152.949134875964,151.133833646029,0.00146120229198885,0.229866484799203,142.340004169272,0.00296983388569182,0.0917724102275716,0.0394896896878738,0.23053367542789,0.879747706327267,151.133833646029,0.000866385541385307,0.77921087135516,6.34271697208088
"10687154-201812",10687154,201812,0.278108316483133,8.84458474987858,7.94681884409908,0.0829823677581864,0.932598122866894,7.94681884409908,0.441077636995767,-0.0683482692210923,-0.0722732283932827,0.385249370277078,0.721891683516867,7.94681884409908,0.0829823677581864,0,0.314467911857677
"10701611-201812",10701611,201812,0,NA,NA,0,0,NA,0,0.219685023914366,0.219685023914366,0,1,NA,0,1,0.613411673874782
"10714863-201812",10714863,201812,1,0.733071568209383,0.733071568209383,-0.135497615252777,0.714059878066953,0.727455986354247,0.88291010794406,-0.0151741383032309,-0.388312225660214,-1.92992610135101,-1.07535426583595,0.733071568209383,-0.135497615252777,0,5.57338364395193
"10721933-201812",10721933,201812,0.888520317497927,NA,NA,0,0.935611440140207,NA,0.857659045136832,-0.0688197654468016,-0.0688197654468016,7.97024442082891,0.111479682502073,NA,0,0,0.0681536505116974
"10732253-201812",10732253,201812,0.221000706362321,68.2044719642243,68.1463364293086,0.0030166397725327,0.601053193196754,67.9739250085999,0.0581685895598388,0.119346440398989,0.0878455640008072,0.283698211496853,0.778999293637679,68.1463364293086,0.0030166397725327,0.435910168197231,12.2363604350733
"10740130-201806",10740130,201806,0.544400201262546,1.5541790999789,1.5541790999789,-0.601330823030443,1.02019928114167,1.5537721915785,0.860945181464714,0.190871531228698,0.021349887344611,-3.86819777018041,0.455599798737454,1.5541790999789,0.18575458777075,0,8.15958559467996
"10793507-201812",10793507,201812,0.805469573291865,132.989913544669,131.851035384295,0.0116356166921787,0.410881245251063,131.704224724442,0.0255572564616197,0.0512618485082379,0.0485202277939606,4.43289911074422,0.194530426708135,131.851035384295,0.0108683385655853,0.609054806364785,11.3620591523493
"10806304-201809",10806304,201809,0.837360367197597,3.69465556274256,3.69465556274256,0.368775717097024,0.338949844635992,3.56969598965071,0.758300377526848,-0.0116164339345122,-0.0446904423928313,5.14856282425905,0.162639632802403,3.69465556274256,0.368775717097024,0.645755618399962,1.51274433208256
"10815503-201812",10815503,201812,0.00218917611866212,21.5619204307508,21.3416093329345,0.00219397912536822,1.76375404530744,21.3416093329345,0.000660420016652931,0.459330373792423,0.446096654275093,0.00219397912536822,0.997810823881338,21.3416093329345,0.00219397912536822,0,36.7430252282817
"10851864-201812",10851864,201812,1,0.857089325026933,0.844676565647103,-0.0972243094929071,0,0.844676565647103,0.983307689929037,0.441833875818879,0.101860244736517,-6.44909260650773,-0.183516793017194,0.844676565647103,-0.0972243094929071,0,12.324780602365
"10852709-201812",10852709,201812,0,NA,NA,NA,0,NA,0,0.0309524432543386,0.0309524432543386,NA,1,NA,0,1,0.004785621040451
"10863576-201812",10863576,201812,0,NA,NA,0,1.17557032115172,NA,0,0.149349058914407,0.149349058914407,0,1,NA,0,0,5.12984908717524
"10951147-201812",10951147,201812,0.761022273112138,1.8511430235397,0.194362420501182,0.67297832148961,0,0.187688816086483,0.179030722592929,-0.379333231036019,-0.417243629681258,3.18449038336212,0.238977726887862,0.194362420501182,0.67297832148961,1.11991525345392,8.42817711732331
"111630919-201812",111630919,201812,0.534503961220607,14.5044158080844,14.3853161243953,0.0353936968757965,0.733193786390919,4.12672436881914,0.567219033999175,0.260471966175689,0.177456814768671,1.20247530170012,0.465496038779393,14.3853161243953,0.0337975096475348,0.270724985802884,4.77872226974419
"112137138-201806",112137138,201806,0.376815735595767,3.57396579727039,3.3355025898505,NA,0.674873282082918,2.35599055868235,0.853938841142002,0.308560208518946,-0.124075853386056,NA,0.623184264404233,3.3355025898505,0.0182764699851296,0.206712268390706,9.19192483728297
"112141197-201812",112141197,201812,0.2708252312685,7.30247237146726,7.30247237146726,0.178679784842263,0.574573908340994,0.226884006270718,0.0201942977904839,0.00863467002865146,0.00704377696395374,0.371413333102074,0.7291747687315,7.30247237146726,0.178679784842263,0.421825225007567,0.204421679605357
"112221341-201812",112221341,201812,0.15819134587104,4.89887173097797,4.79907580892834,0.0807432313272043,0.990836329838526,3.96942249453719,0.00617543161851602,0.00709711205302482,0.00663874096197891,0.217132199023133,0.84180865412896,4.79907580892834,0.0698797318656472,0.0113880399335897,0.182590927649023
"112268359-201812",112268359,201812,0.167259432587033,3.37923783771037,3.37841051117382,0.107654325166548,0.603093658685564,2.10300313637328,0.0546395830021704,-0.013453397054889,-0.013453397054889,0.23484779568721,0.832740567412967,3.37841051117382,0.0920716427200206,0.338658909564004,1.74087980862549
"112325394-201906",112325394,201906,0.8547852148685,5.92621404997643,5.53821900047148,0.162356892369666,0.517212028052647,4.85802687411598,0.86027989595607,-0.0159286852535378,-0.181428564942818,5.88635113218289,0.1452147851315,5.53821900047148,0.162356892369666,0.388140541080436,3.26743937928749
"112356150-201806",112356150,201806,0.011538124137711,86.5094000552944,86.1978158695051,0.0140179943455201,0,34.1251036770805,0,-0.00374676021819049,-0.00374676021819049,0.0140179943455201,0.988461875862289,86.1978158695051,0.0116728064273047,0.996285773155629,3.39954778610391
"112375583-201806",112375583,201806,0.39394371267094,2.8305103811309,2.7122559759816,0.598945795500624,0.00646195260226279,0.21904250903129,0.0961853841012194,0.0477380194949094,0.0366784045612652,0.809591008946399,0.60605628732906,2.7122559759816,0.517480017483495,0.993269919990314,0.319703478634465
"112382250-201806",112382250,201806,0.0144907492092102,69.0095443349754,69.0095443349754,0.0147038185563277,0,60.0052339901478,0,0.261327214616401,0.261327214616401,0.0147038185563277,0.98550925079079,69.0095443349754,0.0147038185563277,0.986025523704769,1.01041323878774
"112412584-201712",112412584,201712,0.515056275784723,18.0178253992693,18.0018336296068,1.5384598819932,0,0.668190025614826,0,0.0646008689567243,0.0646008689567243,2.07681209354408,0.484943724215277,18.0018336296068,0.786778188305646,1,0.323929871057755
"112431586-201806",112431586,201806,0.0640229363374937,83.8463113434719,83.8296826643659,0.00275973519449351,2.62295369327191,56.7656188967726,0.00302514888889295,0.660598729734082,0.655129452923936,0.068402249182229,0.935977063662506,83.8296826643659,0.00275973519449351,0,24.7832801811808
"112435523-201905",112435523,201905,0.176653875899816,15.312347826087,14.2343188405797,0.0808409331621224,0,9.85982608695652,0.0178698911297519,-0.185063963017654,-0.187093729543759,0.222652332436663,0.823346124100184,14.2343188405797,0.0779013159677376,1,0.682366910746091
"112436149-201806",112436149,201806,0.120068577795098,15.7374860737279,15.7374860737279,0.0711883321518561,0.358266265856687,10.6776499354215,0.00501610997645109,0.0176283723120016,0.0171408123872653,0.136452199302344,0.879931422204902,15.7374860737279,0.0711883321518561,0.646558513407087,0.875220334383948
"112451752-201806",112451752,201806,0.348400316011294,7.91125904871719,7.61404756939759,0.144591900931943,0.482395385579495,6.07574549513634,0.126474979428059,0.0704292719674758,0.052189715149534,0.53746078053544,0.651599683988706,7.61404756939759,0.143845030982864,0.480344232394512,1.27334321742428
"112453853-201806",112453853,201806,0.624601303471562,2.23275846063301,2.10533680750522,0.492525517399472,0.0563980927486356,0.364926125778602,0.0936007351203928,0.0135432622532713,0.00419372562453798,1.66383450248407,0.375398696528439,2.10533680750522,0.492525517399472,0.842312666074262,0.981160869923218
"112458675-201806",112458675,201806,1,NA,NA,0,0,NA,0,NA,NA,-7.11995431610528,-0.163399912539935,NA,0,NA,NA
"112475743-201806",112475743,201806,0.464630647213275,2.10254833389069,2.05351586190479,0.204726384479492,0.475468414000157,0.358117146274139,0.0691544116225382,0.092139733311087,0.0878587720167241,0.961342346638333,0.535369352786725,2.05351586190479,0.254868558051616,0.522986378206521,0.749076981990359
"112490986-201806",112490986,201806,0.281661906134535,0.335127162560791,0.335127162560791,0.228782489740082,0.223122103427706,0.159411624013394,0.944924137208144,0.0772884308317608,-0.0123036725214109,0.392102143182855,0.718338093865465,0.335127162560791,0.228782489740082,0.598350994338801,0.886305704746698
"112498292-201806",112498292,201806,1,NA,NA,NA,0.123821400682976,NA,NA,NA,-7.06855369569306,NA,-15.455443100469,NA,NA,NA,0.380947902952793
"112526244-201807",112526244,201807,0.0872804110084798,18.9877387537124,18.9877387537124,0.0404793194365476,0,15.7264515953244,0,-2.80082318370255,-2.80082318370255,0.0956267533437268,0.91271958899152,18.9877387537124,0.0404793194365476,0.667847354829773,19.6567066715477
"112527097-201906",112527097,201906,0.745546616865393,1.17751336769594,1.17751336769594,2.92999294283698,0.00238228938009427,0.359410376222361,0,0.00145278450363196,0.00145278450363196,2.92999294283698,0.254453383134607,1.17751336769594,2.92999294283698,0.997621171573,0.236557495433499
"112527202-201905",112527202,201905,0.972661958607176,1.12960167427179,1.12960167427179,1.74089890995968,0.921876770056868,0.862764606992143,0.946239131322203,0.0241190005867697,-0.0847436799370835,35.5790652530984,0.0273380413928236,1.12960167427179,1.74089890995968,0,3.76285286825944
"112528786-201812",112528786,201812,0.0649559151143697,127.481333333333,125.800666666667,0.00838921482542044,0.196521861874579,57.862,0,0.0484253093652654,0.0484253093652654,0.0694682915643648,0.93504408488563,125.800666666667,0.00838921482542044,0.812876168157526,0.546489097196422
"112534700-201803",112534700,201803,0.195997854179222,0.870470999347924,0.841943520205989,0.243777774969909,0.0158463713755596,0.0507732949890485,0.829389552002564,-0.0253356088865339,-0.0269217966059694,0.243777774969909,0.804002145820778,0.841943520205989,0.243777774969909,1.03811247087279,1.74235869197182
"112538550-201808",112538550,201808,0.602233545305796,3.45148950734519,3.45148950734519,0.160376830499463,0.26314640636688,0.293660114489729,0.146446371708997,0.463761997574839,0.463761997574839,1.51403804468324,0.397766454694204,3.45148950734519,0.160376830499463,0.858890896704465,1.53600390340391
"112573432-201806",112573432,201806,0.146441658369401,17.6005466614604,16.1156774697384,0.0135482753193645,1.5714839631741,12.3337563451777,0.0113926537026125,0.556219244936076,0.548882843083399,0.171566079583553,0.853558341630599,16.1156774697384,0.0135482753193645,0.26051093160016,1.28055846281059
"112578155-201807",112578155,201807,0.79133734355818,1.94916225446377,1.85142527523742,-0.491144265912178,0.756590664194491,1.30258543629237,0.908816813951652,0.236991736286657,0.0395309294126982,-9.15636374552523,0.20866265644182,1.85142527523742,0.203424365323658,0.272992733826813,3.49539714567487
"112594653-201806",112594653,201806,0.160799543097549,2.60968946304173,2.60613551894556,0.116934323720229,0.0122035583234653,1.10309501623785,0.195743009863998,0.161022164616014,0.129989768924903,0.197593526371232,0.839200456902451,2.60613551894556,0.113393561266346,0.846924258671019,1.68686075918885
"112600290-201712",112600290,201712,0.38579536877018,1.19986937743601,1.19986937743601,0.0472572358852954,0.837137314531648,0.44731907721479,0.590510592924898,0.00157518298282884,-0.194547158084177,0.6281218817867,0.61420463122982,1.19986937743601,0.0483679719955913,0,7.41081291687153
"112600290-201812",112600290,201812,0.454494352757871,2.03654343569033,2.03654343569033,0.0607920337419225,0.844141576575859,1.42136127701314,0.529353157234918,0.0204430570749557,-0.184635406842959,0.833161590637279,0.545505647242129,2.03654343569033,0.0607920337419225,0,8.14697838469954
"112603787-201812",112603787,201812,0.711284484408049,1.73162584480035,1.71489034126106,0.440892836813611,0.608885093968027,1.3621704843638,0.52281401665205,0.0576972752794565,0.0266067897424505,2.46361711094642,0.288715515591951,1.71489034126106,0.902664321434522,0.406392551110124,0.902673516106147
"112627786-201812",112627786,201812,0.89170976096317,1.7310265723571,1.7310265723571,0.322567234245703,0.192660675679493,1.00884923008615,0.848664434027761,-0.0253352665778155,-0.0253352665778155,8.23444263208148,0.10829023903683,1.7310265723571,0.322567234245703,0.802423390305462,1.51090509364356
"112647339-201812",112647339,201812,0.0287171342382081,10.0759838434744,9.34399318164974,0.0147535991488771,0.256239495543774,8.35275698510339,0.907525073375119,-0.126148289428827,-0.330797191585814,0.0461639056744991,0.971282865761792,9.34399318164974,0.00944910783908995,0.651054767762206,6.77311090840405
"112665181-201806",112665181,201806,0.706205188412898,1.56987154839806,1.56337885849994,2.04136277686352,0.00175183310968557,0.76350919442834,0.143889108203717,0.0160332473171437,0.00201325471822612,2.93883259565942,0.293794811587102,1.56337885849994,1.66967569509362,0.995724681613185,0.36639892714996
"112683663-201806",112683663,201806,0.734917069773532,3.15818399470538,3.10933031654529,0.754098725971373,0.0100718466923881,0.429988753952425,0.00765393279731742,0.0308568689133666,0.0282105310602049,4.71293970932083,0.265082930226468,3.10933031654529,0.443601386762145,0.978592601166885,1.04158255797635
"112689903-201812",112689903,201812,0.00438021232893662,190.016949152542,190.016949152542,0.00439948299860807,0.0992498617982324,190.016949152542,0.16768541661511,-6.1676961764137,-6.37156489780128,0.00439948299860807,0.995619787671063,190.016949152542,0.00439948299860807,0,7.29545425236959
"112710506-201812",112710506,201812,0.0263841918795418,37.6685899575604,37.0404606361165,0.0414501115265149,0,29.1044537694912,0,-0.37054558000317,-0.37054558000317,0.0414501115265149,0.973615808120458,37.0404606361165,0.0270991818944229,1,1.64699080909207
"112737223-201812",112737223,201812,0.289509468735907,14.1738578408645,13.8964014408502,0.0724340223680312,0.846458662139991,1.8690466849745,0.0105444242642284,0.0226573402860238,0.0070395114173912,0.413271243830036,0.710490531264093,13.8964014408502,0.0714186922424664,0.13209585732602,1.61532655486937
"112783877-201812",112783877,201812,0.801540564054146,4.98673580031679,4.83002104837938,0.17052181735373,0.384832137391328,4.13656730697679,0.563610031998278,0.121620701276247,0.0769684235204478,4.04619292445669,0.198459435945854,4.83002104837938,0.170210802538804,0.633453426524243,1.30573206148256
"112840553-201806",112840553,201806,0.0556721614357215,17.5154268165896,14.280913613026,0.0350684565764855,0.153619411732252,14.0677052510357,0.0921406950191062,-0.0575564907925682,-0.0784085271925015,0.0656962136965317,0.944327838564278,14.280913613026,0.0314696274756862,0.806288196934003,2.11265246137377
"112848726-201809",112848726,201809,0.0567502839788081,10.6230934564075,10.416197324598,0.0606422345579911,0.550815637956495,7.50751657665447,0.40342053414687,-0.140509649104499,-0.206075716879685,0.0612810130657898,0.943249716021192,10.416197324598,0.0595375028955461,0.31881512496662,1.56506703613738
"112848938-201806",112848938,201806,0.0306156390206227,NA,NA,0,NA,NA,0,1,1,0.0315825592540934,0.969384360979377,NA,0,0,23.5886934365052
"112857055-201806",112857055,201806,0.278499606457508,1.03561157817344,0.940309922079144,0.307961121683308,0.0363016112024735,0.683827442151732,0.0243615758191791,-0.472217739008354,-0.490655435687338,0.41114939207244,0.721500393542492,0.940309922079144,0.289124073340215,0.905547924303303,2.94441944416449
"112889068-201812",112889068,201812,0.619570441598853,11.1656909709105,10.9677703060068,0.140956763602887,0.811488925594221,9.46319002644503,0.0119511454473855,0.115822103855465,0.103589644508258,2.2373062230574,0.380429558401147,10.9677703060068,0.102606984934643,0.259865650362614,2.67601456769825
"112890302-201812",112890302,201812,0.144281119453611,4.29467842701223,4.20251195396912,0.168608082319611,1.77315320878149,0.312388749557491,0.0159891113475499,0.486619190982819,0.486619190982819,0.168608082319611,0.855718880546389,4.20251195396912,0.168608082319611,0.0802728595246377,1.19095111866579
"112911043-201812",112911043,201812,0.478037521158157,35.1272914917436,35.1272914917436,0.0303665789154975,0.407839357693091,29.1546844388469,0,-0.183015663228127,-0.183015663228127,0.915846522567773,0.521962478841843,35.1272914917436,0.0303665789154975,0.493249683438207,2.49838948322153
"113039699-201805",113039699,201805,0.0844431618723937,NA,NA,0,0.687426163536316,NA,0.872777315058079,-0.0521909348233651,-0.454701687313899,1.51634273955759,0.915556838127606,NA,0,0,13.1525199426534
"113048002-201812",113048002,201812,0.391368410021063,7.87519062841189,7.80581902571833,0.0281652118428097,0.721671840422382,1.45315664604853,0.198105105314774,0.493360137175334,0.436768746867888,0.715336394904115,0.608631589978938,7.80581902571833,0.0253182671704888,0.523391512511639,5.90059559623252
"113099604-201812",113099604,201812,0.195748915415725,3.47861539078727,3.42765386326472,0.154694412624953,0.0689348868303981,1.23667582179063,0.0948476834176697,0.0956389214423567,0.0875178158904007,0.329950335040949,0.804251084584275,3.42765386326472,0.114112642730226,0.930932781058129,0.799850066758356
"113132562-201812",113132562,201812,0.637502022579638,24.7704320926055,23.0711149443312,0.00709119197875564,0.891413625022257,9.23529872981026,0.280791733176732,0.738394625491605,0.683269762270514,1.75863608154805,0.362497977420362,23.0711149443312,0.00709119197875564,0.617517563387747,3.36018081751568
"113199716-201812",113199716,201812,0.657956497026665,NA,NA,NA,0,NA,0.998778681628071,0.0072580889252096,0.0072580889252096,NA,0.342043502973335,NA,0,0.700354126940888,5.94283119949151
"113204890-201812",113204890,201812,0.0329703283192353,28.208423703911,28.208423703911,0.03409443296805,0.736414330240086,28.208423703911,0.0563907259562041,0.102982850984246,0.102982850984246,0.03409443296805,0.967029671680765,28.208423703911,0.03409443296805,0.327443708329371,0.916116693610592
"113211896-201712",113211896,201712,0.348818897637795,NA,NA,NA,0,NA,NA,NA,-4.91,NA,0.651181102362205,NA,NA,NA,12.7
"113211896-201812",113211896,201812,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"113250772-201812",113250772,201812,0.0782067885445759,10.3613512013322,10.3613512013322,0.0159571203793976,0.808614306176329,0.564665767980335,0,0.28461010759434,0.28461010759434,0.108618755658413,0.921793211455424,10.3613512013322,0.0124640919798792,0.417811338846938,1.11968346505288
"113306111-201806",113306111,201806,0.164099488694504,8.12879502782207,7.85641534606749,0.151371187212925,0.00216176615789621,0.692704435260812,0.00105685641745337,0.00140931054627882,0.000214614109007796,0.493307227209477,0.835900511305496,7.85641534606749,0.0602390863088442,0.984362144631716,0.822474712932572
