"","ein","tax_pd","equity_ratio"
"1283",237138165,201812,0.538830497665688
"1284",237138692,201812,NA
"1285",237139963,201806,0.596836694128364
"1286",237148225,201904,-0.463166379082077
"1287",237154645,201812,0.723863018040495
"1288",237157433,201806,0.847185724554883
"1289",237164223,201812,0.165330332340406
"1290",237168031,201806,0.836014010239843
"1291",237169558,201812,0.92871679983208
"1292",237173177,201812,1
"1293",237179787,201806,0.881064698355568
"1294",237181388,201812,0.932418765131547
"1295",237181440,201806,0.803302370644054
"1296",237187286,201812,0.947600813078556
"1297",237204495,201812,0.855263088531283
"1298",237219506,201812,0.942552745696853
"1299",237230453,201807,-2.35717242208745
"1300",237230578,201812,0.810772885107695
"1301",237232208,201812,0.437436546369986
"1302",237235755,201806,0.917552180320089
"1303",237236840,201812,0.718990572334916
"1304",237237898,201806,0.331173883070879
"1305",237249368,201806,0.492284978040647
"1306",237254097,201806,0.377521374794713
"1307",237255988,201812,-0.0797240335441743
"1308",237265066,201806,0.884126536918292
"1309",237279074,201906,0.638243370564303
"1310",237279074,201806,0.582971732179406
"1311",237285823,201812,0.953377881162985
"1312",237292125,201806,-0.802837103228675
"1313",237293380,201812,0.0228256916263726
"1314",237299143,201812,0.609447839325693
"1315",237299493,201806,0.279965514347405
"1316",237300017,201812,-0.0741928976025165
"1317",237300355,201812,0.937850275150812
"1318",237303018,201806,0.94336549418628
"1319",237303789,201812,0.959037131315367
"1320",237312901,201809,0.959235702976143
"1321",237317490,201812,0.667244063694456
"1322",237319371,201806,0.98903108396525
"1323",237319621,201806,0.670403506662923
"1324",237346733,201812,0.999455118276068
"1325",237348835,201812,-0.487221257864507
"1326",237353267,201812,0.684627361264872
"1327",237354073,201806,0.729139786942681
"1328",237356022,201812,-0.0524929920737938
"1329",237362592,201812,0.320340064534752
"1330",237364935,201806,0.751022139752189
"1331",237367331,201806,0.874904201889897
"1332",237368197,201812,0.19597228414144
"1333",237368244,201812,0.506102456368066
"1334",237368656,201904,0.663139646304755
"1335",237376130,201812,0.412860850222024
"1336",237376539,201806,0.811865376709286
"1337",237377602,201806,0.203551250237635
"1338",237380888,201812,0.754197597546412
"1339",237390996,201806,0.933583763245988
"1340",237393720,201812,0.733398941978853
"1341",237394320,201812,0.385383759898011
"1342",237398279,201812,0.799204102748071
"1343",237412908,201906,0.640584383898139
"1344",237412908,201806,0.685989471613905
"1345",237414729,201812,0.775001699320327
"1346",237415846,201806,0.963838898198296
"1347",237416304,201806,0.727164991618887
"1348",237417424,201806,0.780228961103166
"1349",237421892,201812,0.766257443782948
"1350",237426312,201806,0.982825915631013
"1351",237428011,201812,0.79002157713837
"1352",237431255,201806,0.460421444911669
"1353",237431696,201906,-0.161665198955569
"1354",237443009,201803,-0.555819504163557
"1355",237444508,201812,0.313109063132316
"1356",237447614,201906,0.0642077729214246
"1357",237458273,201906,0.995737435050333
"1358",239233412,201809,0.722698022471841
"1359",240795389,201806,0.808266406555549
"1360",240818341,201806,0.27159248770802
"1361",250965469,201806,0.768265467451153
"1362",250965592,201806,0.830408804481518
"1363",250969422,201812,0.727393718986083
"1364",250989247,201806,0.559172882196964
"1365",251153028,201806,0.76874980596487
"1366",251155958,201806,0.0387513995716094
"1367",251156265,201906,0.817285450604355
"1368",251157381,201806,0.935537426669527
"1369",251180898,201806,0.637068783602675
"1370",251193018,201806,0.988434141905845
"1371",251201741,201812,0.968323287998221
"1372",251201846,201806,0.642421229369597
"1373",251209938,201806,0.466000857984764
"1374",251211464,201906,0.638184566748251
"1375",251219610,201806,0.935839229988908
"1376",251232427,201812,0.820644406990325
"1377",251290469,201812,0.269562996944589
"1378",251325425,201812,1
"1379",251370668,201812,0.261753500237113
"1380",251372007,201812,-0.727763725881066
"1381",251382510,201806,0.0778583250898074
"1382",251383079,201806,0.344965948756405
"1383",251419017,201812,0.146375908472248
"1384",251427632,201812,0.999205016013902
"1385",251429302,201809,1
"1386",251433387,201812,0.283248774588793
"1387",251445441,201812,0.527306751139438
"1388",251445713,201806,0.630322102849184
"1389",251461831,201812,0.495787540583891
"1390",251466052,201812,-0.0690310423695348
"1391",251471440,201809,0.805534026922474
"1392",251485031,201812,0.793740835997404
"1393",251497792,201802,0.208247927408093
"1394",251515795,201806,0.943221827331399
"1395",251522733,201906,0.951713231238552
"1396",251524446,201806,0.0796408961061917
"1397",251534235,201812,0.935210940596578
"1398",251541548,201812,0.772595620897048
"1399",251589088,201901,0.698822334624546
"1400",251591350,201812,0.753494120243049
"1401",251592420,201806,0.799325500826631
"1402",251598389,201809,0.529844259777737
"1403",251598402,201812,0.986749081309136
"1404",251605762,201812,0.881412693681143
"1405",251626297,201812,-0.0887721839913075
"1406",251626784,201812,0.997592969642405
"1407",251635121,201809,0.437379885408859
"1408",251637937,201809,-0.0858072722735012
"1409",251638640,201812,0.844499578275517
"1410",251639115,201906,0.999898898851861
"1411",251644683,201812,0.727572138236994
"1412",251649514,201812,0.8758692982026
"1413",251653363,201806,0.182121136759286
"1414",251657575,201812,0.984303332871959
"1415",251672592,201812,-4.04164490502763
"1416",251674112,201806,0.187161922903159
"1417",251689720,201806,0.508583426352947
"1418",251694686,201906,0.950220354938656
"1419",251696634,201812,0.902009249596662
"1420",251698524,201904,1
"1421",251701123,201806,0.180666089710323
"1422",251704924,201812,0.987219849755307
"1423",251721080,201812,0.825948720070684
"1424",251722943,201806,-0.317679409068852
"1425",251728614,201812,-1.51201803841339
"1426",251730915,201903,-0.805658082028535
"1427",251739814,201806,0.924157972676561
"1428",251740509,201806,0.627351083340593
"1429",251743986,201812,1
"1430",251757763,201812,0.628742137373292
"1431",251758628,201812,0.483204121721946
"1432",251758844,201812,0.867341345965627
"1433",251762305,201806,0.758950799568995
"1434",251780107,201812,0.52793010007809
"1435",251794823,201906,-1.03670140241527
"1436",251801884,201812,0.969282032969154
"1437",251807686,201806,0.412737654234268
"1438",251818381,201809,0.847747601919206
"1439",251823770,201712,0.549225251605868
"1440",251823770,201812,0.566532827713299
"1441",251840807,201806,-1.44571902658254
"1442",251855442,201812,0.492320592551184
"1443",251855490,201812,0.500345932298377
"1444",251858580,201812,0.239838276596401
"1445",251863996,201812,0.939369553405003
"1446",251897698,201812,-0.0909683113682011
"1447",256068246,201809,0.690891014011303
"1448",256069264,201806,0.717792420368134
"1449",256069770,201806,0.212055016636734
"1450",256084090,201806,0.470067813630405
"1451",256085619,201906,0.204557134190871
"1452",260006476,201812,0.804333483649201
"1453",260078223,201812,-0.256347098200269
"1454",260149985,201812,0.999689367455385
"1455",260217222,201812,0.888411005812731
"1456",260221046,201806,0.995245906310164
"1457",260393656,201812,0.702228943724435
"1458",260421563,201812,0.482881922823453
"1459",260452137,201812,0.604803317630954
"1460",260614081,201812,0.481053322306614
"1461",260679687,201812,0.982505271481286
"1462",260762693,201812,-0.509882191125464
"1463",260762693,201612,0.513716923399194
"1464",260762693,201712,0.291490804562799
"1465",260833850,201812,0.424138441640073
"1466",261202901,201812,0.302936011089898
"1467",261210093,201806,0.476107399882085
"1468",261214312,201812,0.0242358788609569
"1469",261245799,201812,0.915595902527323
"1470",261274843,201812,1
"1471",261407469,201812,0.982801438291671
"1472",261409964,201812,0.706224764429522
"1473",261590829,201812,1
"1474",261590898,201812,0.994588997141357
"1475",261665826,201812,0.99257782856678
"1476",261666325,201812,0.988585987487717
"1477",261705219,201812,0.989389593896015
"1478",261712321,201806,0.981511569579314
"1479",261808937,201810,0
"1480",261870077,201812,0.18588850661993
"1481",261876589,201812,0.996709141894123
"1482",261931708,201712,1
"1483",261947374,201806,-5.000986890417
"1484",261968933,201812,-0.168224092301989
"1485",261995944,201903,-0.199713547403304
"1486",262051792,201812,0.939506486227428
"1487",262058861,201803,-0.142008103140333
"1488",262063489,201812,0.56072622081016
"1489",262092132,201806,0.00755240367863943
"1490",262123010,201812,0.393573542957816
"1491",262167082,201809,0.987348085576237
"1492",262190732,201806,0.00875699698310775
"1493",262191929,201812,0.567648658492566
"1494",262335395,201812,0.242785444756149
"1495",262352365,201812,0.786105577126162
"1496",262420702,201812,0.988331890849407
"1497",262424174,201812,0.000628984915113916
"1498",262541233,201806,0.750737669964598
"1499",262665278,201909,0.95936891360535
"1500",262665278,201809,0.965071164997364
"1501",262699081,201812,0.549495376058834
"1502",262842736,201806,0.874064016293604
"1503",263100297,201809,-0.191933259068099
"1504",263100372,201809,-0.320812127054328
"1505",263120543,201812,1
"1506",263128590,201806,0.986165951475795
"1507",263187721,201812,1
"1508",263188804,201806,-0.0431990893818034
"1509",263312955,201812,0.15538357572409
"1510",263389252,201812,0.115523107386319
"1511",263443336,201806,0.386061415060815
"1512",263547211,201812,0.791952793418503
"1513",263588414,201812,-0.154261812656636
"1514",263618867,201806,0.942495231807814
"1515",263619775,201806,0.400927175337292
"1516",263836207,201812,0.467262039537701
"1517",263900335,201712,0.995661980143758
"1518",263900335,201812,1
"1519",263909820,201812,0.794196446998285
"1520",263959619,201812,1
"1521",264107739,201812,0.709102863886413
"1522",264117989,201812,0.587624351790722
"1523",264142930,201806,-0.0596416346357751
"1524",264246183,201806,0.893118898181492
"1525",264262998,201812,-0.129771589820798
"1526",264271547,201812,0.0587516353579236
"1527",264307457,201906,-0.0166145353598891
"1528",264331988,201906,0.990802067605039
"1529",264374725,201806,0.864491705814647
"1530",264421601,201812,-0.251629523514237
"1531",264468628,201812,0.92872471523154
"1532",264482725,201812,0.827500704118185
"1533",264498990,201812,0.989691484344095
"1534",264521206,201812,0.833008152248003
"1535",264577399,201812,-0.0711845690681164
"1536",264579045,201812,0.255597140171858
"1537",264664616,201810,0.916113860096449
"1538",264810482,201812,1
"1539",264826876,201812,0.466294224082439
"1540",270000343,201812,0.955001761183515
"1541",270037508,201806,-0.00921108980740592
"1542",270049012,201806,0.921580916272189
"1543",270070164,201812,0.910787945720302
"1544",270173489,201812,0.989234005065535
"1545",270181645,201812,1
"1546",270291691,201806,0.998765079379948
"1547",270449072,201806,1
"1548",270517477,201806,0.98477912194235
"1549",270580274,201812,0.549882056591058
"1550",270615239,201806,0.34936291145302
"1551",270625538,201806,0.987340212304187
"1552",270740203,201812,0.942051675509964
"1553",270814295,201812,0.881460572074046
"1554",270819276,201806,0.907936425040039
"1555",270829684,201812,0.97834018203464
"1556",270829684,201712,0.878897859417821
"1557",270858135,201809,0.180558925985361
"1558",270947808,201806,0.272782222950752
"1559",270975339,201809,0.931688163447578
"1560",270995580,201903,0.966439177857911
"1561",271037159,201812,0.25135943609282
"1562",271053884,201706,0.199762803896226
"1563",271202317,201812,0.259546521456422
"1564",271348133,201812,-0.10762152638366
"1565",271359283,201812,-0.0193171193573956
"1566",271374749,201812,0.6955608313533
"1567",271427181,201812,0.984733645415282
"1568",271435687,201812,1
"1569",271435687,201712,1
"1570",271476031,201812,-0.332591117295415
"1571",271642425,201809,0.99968095511404
"1572",271660048,201812,0.827793679919977
"1573",271720590,201812,0.652866419166006
"1574",271747560,201812,0.268156220390973
"1575",271761971,201812,0.330462257997927
"1576",271824650,201806,0.370068966094251
"1577",271832686,201806,0.621942869658449
"1578",271916296,201712,0.708117702735282
"1579",271916296,201812,0.593231135986393
"1580",272012662,201810,0.892737502920112
"1581",272012662,201710,0.867541749006618
"1582",272070017,201809,0.999724689901412
"1583",272094434,201812,0.971621719036596
"1584",272095088,201812,0.502749127935247
"1585",272230034,201806,0.511318303591527
"1586",272327695,201812,-0.230327839231445
"1587",272486781,201812,0.902643040111607
"1588",272669910,201812,0.0854174276196218
"1589",272790053,201809,0.963925335217683
"1590",272803038,201806,0.166534728860961
"1591",272810691,201808,0.847319505283385
"1592",272814156,201812,0.843846527406991
"1593",272877067,201812,0.0977277420940221
"1594",272950701,201812,-0.321443308422356
"1595",272975837,201812,0.100126463957772
"1596",273028186,201812,0.498784413630686
"1597",273156259,201812,0.556676784264891
"1598",273267930,201812,0.678041610762086
"1599",273288425,201812,-0.53951466048237
"1600",273292060,201812,0.68392426035503
"1601",273296964,201812,0.275409678833717
"1602",273306298,201812,1
"1603",273341860,201812,0.467252249895354
"1604",273416948,201812,0.406163930754836
"1605",273523909,201812,0.477218574678194
"1606",273539886,201812,0.967810416227413
"1607",273566747,201812,0.794203739990807
"1608",273600343,201812,0.917548360995047
"1609",273648930,201809,-0.0761516892519777
"1610",273733278,201806,-1.21031633698116
"1611",273741984,201812,0.985102319597883
"1612",273842364,201812,0.991743835769274
"1613",273874397,201812,1
"1614",273941355,201806,0.957756171866339
"1615",274032617,201812,0.998080284540118
"1616",274149384,201806,0.778343276415595
"1617",274557571,201712,0.605494848579457
"1618",274557571,201812,0.605125
"1619",274576805,201712,0.834487914860808
"1620",274584922,201812,-0.00807086813807185
"1621",274660632,201812,0.216260655043062
"1622",274673757,201805,1
"1623",275374482,201812,0.874826567041998
"1624",275551434,201806,-0.250379743705678
"1625",300002632,201806,0.733140064799074
"1626",300009187,201906,-0.145156621917547
"1627",300021150,201812,0.842451900900123
"1628",300034668,201812,0.00944385236636632
"1629",300043311,201906,0.985831494000416
"1630",300054644,201812,-0.406556044467682
"1631",300056876,201810,0.29887074024147
"1632",300087360,201906,-3.22396576319544
"1633",300098608,201812,0.806208614452553
"1634",300103115,201809,0.240059151657608
"1635",300129998,201812,0
"1636",300137302,201906,0.804375559263827
"1637",300141120,201812,0.198356886465266
"1638",300141220,201812,-0.150291711017078
"1639",300155183,201906,0.190476445937017
"1640",300160308,201812,0.976774231210001
"1641",300181961,201812,0.840704620336558
"1642",300183050,201812,0.924926700798966
"1643",300203259,201806,0.421356694647444
"1644",300205474,201806,0.977687798108146
"1645",300218330,201812,0.0637838990987991
"1646",300218536,201812,0.424640925200522
"1647",300246447,201812,-0.190897987252255
"1648",300272104,201812,0.663869726454095
"1649",300273769,201812,-0.394405069327827
"1650",300283483,201812,0.664968705694489
"1651",300315618,201806,0.986247366795129
"1652",300394476,201812,0.999413634853815
"1653",300409593,201812,1
"1654",300419925,201806,0.688949342514466
"1655",300421837,201806,0.69121310770235
"1656",300445216,201806,0.789491868311181
"1657",300479115,201806,0.991803404238449
"1658",300479790,201812,0.916145956457828
"1659",300622312,201806,0.930285855101035
"1660",300630211,201907,0.880662036783872
"1661",300698663,201806,0.841141271524373
"1662",300931393,201812,-0.187111448066717
"1663",310502562,201812,0.180013013742095
"1664",310536655,201812,0.611543277939472
"1665",310648619,201812,0.926852945731289
"1666",310651750,201806,0.742502537789089
"1667",310710683,201812,0.50327478750624
"1668",310713350,201806,0.670746353292688
"1669",310714190,201812,0.478002107930051
"1670",310716914,201812,0.652132357566237
"1671",310718027,201803,0.560991995686812
"1672",310718042,201812,0.897519853876944
"1673",310718622,201810,0.704686358925852
"1674",310719367,201807,0.796076834089283
"1675",310720520,201812,0.457691332374278
"1676",310720523,201812,0.200027578769587
"1677",310723063,201906,0.357391904929826
"1678",310723686,201902,0.84773525479871
"1679",310723686,201802,0.822613681190475
"1680",310731111,201812,0.748562423238776
"1681",310738285,201903,0.579665642030934
"1682",310811788,201806,0.396396237820141
"1683",310831240,201812,0.0989466002992242
"1684",310859104,201812,0.649871550342191
"1685",310872922,201812,0.452813775148324
"1686",310885010,201812,0.212193278112929
"1687",310888163,201812,0.180988823961737
"1688",310896363,201812,0.771302123290437
"1689",310900246,201904,0.756611184566205
"1690",310918399,201812,0.843179616555973
"1691",310921713,201812,0.67240191957654
"1692",310930919,201812,0.660789653462104
"1693",310933744,201812,0.712557642880657
"1694",310936872,201906,-0.164203673366422
"1695",310936874,201906,NA
"1696",310939288,201809,0.999603394459027
"1697",310939742,201906,0.520594578700732
"1698",310941461,201906,-0.0845632742890333
"1699",310945928,201806,0.881008362127129
"1700",310950828,201812,0.751115570697134
"1701",310954931,201812,0.869469767354119
"1702",310958492,201809,0.603767907971947
"1703",310958493,201809,0.853856232481351
"1704",310958498,201809,-0.384515103733409
"1705",310962007,201812,0.746469181717961
"1706",310968258,201809,0.647568364022404
"1707",310973498,201812,0.311836267493678
"1708",310978908,201809,0.898386839391532
"1709",310984856,201812,1
"1710",310984884,201812,0.598552264546007
"1711",310996010,201906,0.82509935550039
"1712",311002999,201903,-1.83644118047857
"1713",311002999,201803,-1.90909550077386
"1714",311010792,201806,0.584074261383102
"1715",311010792,201906,0.625801542361817
"1716",311037325,201809,-0.0878302120292098
"1717",311037326,201906,1
"1718",311038581,201809,-0.929993630243239
"1719",311046787,201809,-0.367658077268241
"1720",311046788,201909,0.156384141019537
"1721",311046798,201906,-0.345509058491642
"1722",311046821,201809,-0.74181405809771
"1723",311046828,201809,-0.207985455343359
"1724",311046830,201906,-0.320995220763775
"1725",311046835,201906,-0.277080192285031
"1726",311057335,201812,0.974343862324442
"1727",311064807,201812,0.473807665866197
"1728",311070541,201806,0.858926896145641
"1729",311070751,201808,0.0325863280562987
"1730",311070754,201808,-0.281288800918494
"1731",311070756,201808,-0.214372643143866
"1732",311070763,201808,-0.232648532366478
"1733",311070765,201906,-0.510790869785343
"1734",311070769,201808,-0.744006497584655
"1735",311070783,201907,-0.130077679406114
"1736",311070789,201809,1
"1737",311070790,201808,-0.440074266085684
"1738",311075744,201812,0.804251412938876
"1739",311092113,201812,-0.213319008604569
"1740",311094791,201808,-0.4893219248314
"1741",311094794,201808,-0.0362835021388098
"1742",311094807,201808,-0.10942983918867
"1743",311094820,201906,-0.200475347026974
"1744",311094828,201808,-0.956073742577288
"1745",311101401,201812,0.810862738531342
"1746",311104456,201806,0.884193642800691
"1747",311111703,201812,0.782569439560238
"1748",311119704,201812,0.997173848835661
"1749",311124220,201812,0.693399695252887
"1750",311129632,201812,0.901725756329686
"1751",311131825,201812,1
"1752",311132656,201907,0.0845069141865708
"1753",311132659,201907,-0.375316056503405
"1754",311132673,201907,-0.563845418792125
"1755",311132675,201907,-0.0376308758531339
"1756",311132676,201907,-0.273213491003878
"1757",311134099,201907,-0.345303084860739
"1758",311145544,201806,0.0964843295677912
"1759",311148265,201806,-0.140765051384048
"1760",311182333,201903,0.917956432301931
"1761",311185975,201806,0.800657184609328
"1762",311190377,201812,0.865120391647517
"1763",311196894,201812,0.544490945627966
"1764",311197428,201907,NA
"1765",311208260,201812,0.326834079653036
"1766",311217994,201806,0.806435692441522
"1767",311240715,201806,0.77585733838439
"1768",311248889,201907,-0.479226699760865
"1769",311248895,201808,-0.447604526439059
"1770",311249522,201812,1
"1771",311254635,201812,0.721894130093758
"1772",311254891,201909,-0.959085324972775
"1773",311255250,201809,0.850321457638784
"1774",311272434,201812,0.858052043555689
"1775",311286856,201806,0.779600255611158
"1776",311288290,201907,-1.36035448735664
"1777",311288291,201906,0.349507995665563
"1778",311288292,201907,-0.246534547633035
"1779",311288296,201808,-0.424620712609489
"1780",311288297,201808,-1.15590330196444
"1781",311288298,201908,-0.737095002621839
"1782",311299926,201812,1
"1783",311328514,201812,-66.3584359160029
"1784",311332390,201812,0.972549855648055
"1785",311333992,201806,0.548969070521226
"1786",311349995,201812,0.335980348084308
"1787",311351377,201907,-0.78032505463781
"1788",311353685,201812,0.921794940155241
"1789",311355095,201812,0.75977096685123
"1790",311361781,201907,-0.890401954950356
"1791",311361782,201907,-1.23800558442362
"1792",311368189,201809,-0.875570618342786
"1793",311373321,201906,-0.698158111888581
"1794",311373323,201906,-0.83459952539593
"1795",311373324,201906,-0.711475114782703
"1796",311378504,201906,-0.82519982438675
"1797",311380384,201812,0.173184264018159
"1798",311384497,201812,-0.894399108547832
"1799",311385444,201812,0.520254999509447
"1800",311387771,201812,0.0350528614034853
"1801",311390350,201906,-0.704652406638832
"1802",311390351,201906,-1.03369811528195
"1803",311390353,201906,-0.911733413261848
"1804",311402513,201806,0.651158631370855
"1805",311417955,201809,-0.995371752579338
"1806",311417956,201808,-0.535463286987868
"1807",311417957,201809,-0.782704632605606
"1808",311417958,201907,-0.667948942507188
"1809",311423831,201809,-0.880914198146538
"1810",311424905,201904,-0.50122421314884
"1811",311427721,201907,-1.01864992710147
"1812",311432146,201907,-0.957796840467085
"1813",311443005,201812,0.973917290823744
"1814",311443536,201812,1
"1815",311445223,201812,0.586831849434429
"1816",311445533,201812,0.465952505747162
"1817",311449419,201809,-0.492601120665583
"1818",311449420,201908,-0.951478364231685
"1819",311456153,201806,-72.6490180627955
"1820",311457626,201812,0.899592313234771
"1821",311471273,201806,0.839126058381195
"1822",311472366,201806,0.632678636930667
"1823",311478436,201812,-2.92397660818713
"1824",311480295,201806,0.593922264306635
"1825",311480310,201906,0.972290450612659
"1826",311483386,201812,0.866869189771893
"1827",311487833,201812,0.274697596452808
"1828",311499467,201906,-0.600219333702186
"1829",311499472,201906,-1.00620195180027
"1830",311499481,201906,-0.451128495670969
"1831",311504057,201906,-0.240183904356452
"1832",311519694,201812,0.333595376061281
"1833",311526415,201812,0.0848843039971979
"1834",311528747,201812,-0.0537992235163616
"1835",311531583,201812,0.435525780479189
"1836",311535241,201806,0.719831891523526
"1837",311545020,201812,0.404994445473061
"1838",311551853,201812,0.130675387626068
"1839",311561713,201808,0.97378181650974
"1840",311563638,201812,1
"1841",311571336,201712,-1.76670554363872
"1842",311572690,201812,0.342220016047778
"1843",311574101,201812,0.954141478520665
"1844",311577548,201906,-0.638137036904207
"1845",311577549,201909,-0.854720670276935
"1846",311577550,201808,-0.757398743246232
"1847",311577551,201906,-0.703209025466983
"1848",311578102,201806,0.52999761246973
"1849",311579335,201812,-0.384607778061341
"1850",311580887,201812,0.995909905765293
"1851",311587415,201806,0.969982252190841
"1852",311587418,201806,0.978837554944686
"1853",311587420,201806,0.977194653779546
"1854",311587628,201812,0.850416750119402
"1855",311594625,201812,0.961533126262779
"1856",311595125,201812,0.267043804895317
"1857",311595197,201812,0.999810839951683
"1858",311595820,201812,0.94192195003554
"1859",311604067,201812,-0.784086128816077
"1860",311604543,201806,0.960663968861086
"1861",311605969,201806,0.877499053388868
"1862",311606940,201812,1
"1863",311612534,201812,0.104354809249099
"1864",311613251,201806,0.507431000354121
"1865",311616634,201812,0.607283535915449
"1866",311621632,201812,0.705270719077064
"1867",311624121,201809,0.730350101381517
"1868",311629436,201812,714.161807580175
"1869",311636670,201906,-0.122510041672532
"1870",311636675,201906,-0.703147809048543
"1871",311636677,201906,-0.721602814338332
"1872",311639629,201812,-10.9324275362319
"1873",311641324,201812,0.909442065681938
"1874",311645473,201806,0.764357236369999
"1875",311654224,201809,-0.474275497949594
"1876",311656193,201812,0.443120211479009
"1877",311657868,201806,0.999046937821044
"1878",311660731,201906,-0.615798297010639
"1879",311662259,201806,0.983900310433187
"1880",311663800,201812,-0.467502510154788
"1881",311663821,201812,0.25361964200572
"1882",311669940,201906,0.987752822566159
"1883",311669940,201806,0.989981271657151
"1884",311674388,201812,0.684027434753387
"1885",311674463,201809,0.988669069595573
"1886",311682502,201812,-0.249866263140187
"1887",311683712,201806,0.993675591941555
"1888",311698129,201812,0.763499765964497
"1889",311699625,201906,-0.506384541416191
"1890",311708526,201812,0.912703798841425
"1891",311715321,201806,0.97771656881469
"1892",311719434,201806,0.260712737231237
"1893",311721455,201812,0.313805530128728
"1894",311724109,201812,0.0978692898779988
"1895",311725375,201812,1
"1896",311733348,201812,0.533397269411413
"1897",311737504,201812,0.517221974723909
"1898",311746031,201812,0
"1899",311748289,201806,0.803086134858604
"1900",311758843,201806,-0.104956762295404
"1901",311761439,201812,-0.133691592909991
"1902",311762432,201812,0.881267062611584
"1903",311769211,201812,1
"1904",311780332,201806,0.981141213895389
"1905",311788086,201812,0.897692314029841
"1906",311788086,201712,0.923898709209353
"1907",311802126,201906,1
"1908",311803590,201812,0.0219347581552306
"1909",311809770,201809,0.186685853208395
"1910",311811615,201812,NA
"1911",311815055,201812,0.859368089787726
"1912",314379438,201812,0.920241396904486
"1913",314379453,201806,0.570733145117926
"1914",314379568,201806,0.519732414424831
"1915",316053035,201812,0.593565988836526
"1916",316059908,201812,0.708631615709243
"1917",320017919,201712,-0.164723188278731
"1918",320026605,201812,-4.76578863852745
"1919",320028598,201812,0.951060737120895
"1920",320045239,201812,0.658572479764533
"1921",320080849,201812,0.875996056796008
"1922",320087824,201812,-0.457063987796356
"1923",320132713,201906,0.990685754037761
"1924",320156535,201809,0.754178743312668
"1925",320221793,201806,0.38352211905883
"1926",320223359,201812,-0.219388402624634
"1927",320249698,201806,0.119372255675137
"1928",320468666,201812,1
"1929",330031099,201812,0.707332590792943
"1930",330061885,201906,0.477759172803943
"1931",330061885,201806,0.48202079511309
"1932",330209754,201812,0.553686722672924
"1933",330227764,201806,0.230952368439032
"1934",330248725,201812,-1.30942251782297
"1935",330259190,201806,0.433779469371528
"1936",330301538,201806,0.53197055585142
"1937",330317950,201812,0.884748042644363
"1938",330327936,201812,-0.0214468111364398
"1939",330332711,201907,0.980651530961655
"1940",330332711,201807,0.988250739743556
"1941",330362163,201812,0.233247473389976
"1942",330413518,201812,0.494758998464528
"1943",330416470,201806,0.559348501172232
"1944",330427434,201906,0.5479633808586
"1945",330427639,201812,0.460981373669789
"1946",330431719,201806,0.503385520464546
"1947",330435536,201806,0.554720012244114
"1948",330435536,201906,0.623556776379462
"1949",330462745,201812,-2.30722855102115
"1950",330468093,201806,0.225741153991762
"1951",330477940,201908,-0.273483434822068
"1952",330477940,201808,-0.34345210550671
"1953",330489568,201806,0.796879009788466
"1954",330496692,201812,0.469145404601435
"1955",330503951,201812,1
"1956",330508577,201806,-0.280372096477709
"1957",330515218,201812,0.214980093123978
"1958",330520445,201812,1
"1959",330521215,201812,0.495076190255053
"1960",330533809,201806,0.936117096366743
"1961",330534166,201812,-0.166043052592127
"1962",330555563,201812,0.720226475509044
"1963",330556421,201812,1
"1964",330571228,201812,0.00928171688561966
"1965",330578620,201812,0.243999651204558
"1966",330581194,201712,-0.0528345213806537
"1967",330581194,201812,-0.0528290516861195
"1968",330587567,201906,0.955591842200211
"1969",330599589,201812,-1.14876341591566
"1970",330602025,201812,-0.476080922999289
"1971",330620415,201812,0.832745609772978
"1972",330623634,201812,-0.183736000497545
"1973",330632974,201906,0.954795635752068
"1974",330633212,201812,0.746374666763315
"1975",330652246,201806,-3.11445344568534
"1976",330656671,201812,0.148787837358046
"1977",330661980,201806,0.0776768021022406
"1978",330673939,201812,0.684709585408303
"1979",330676518,201806,0.477783633339372
"1980",330677091,201906,0.0194307153481997
"1981",330677938,201809,-4.30866030399434
"1982",330679258,201906,0.31979986381739
"1983",330694603,201812,-0.0359080615805073
"1984",330700485,201812,-0.42566540390793
"1985",330702994,201812,0.818220888600367
"1986",330707525,201812,1
"1987",330709575,201812,0.379560178126002
"1988",330711110,201812,-0.0492952412910367
"1989",330718915,201906,1
"1990",330748145,201812,1
"1991",330770481,201812,-0.160364412199549
"1992",330792600,201812,0.247912274776086
"1993",330833640,201806,0.376511239874919
"1994",330839353,201812,0.949165228518095
"1995",330839354,201812,0.969450972067351
"1996",330839356,201812,-6.00431149135518
"1997",330843122,201806,0.391046262143412
"1998",330880696,201806,-0.032232672297188
"1999",330895564,201812,0.999345384258703
"2000",330913559,201812,0.875975765806955
"2001",330921487,201812,0.86201194373142
"2002",330932761,201806,0.816162131622592
"2003",330932761,201906,0.981984885928154
"2004",330935339,201903,0.0412625305819938
"2005",330935692,201812,0.175197709706233
"2006",330944779,201812,0.904544024598773
"2007",330952543,201906,0.61549331963001
"2008",330998451,201812,0.992293872474347
"2009",331020194,201809,0.145725779497303
"2010",331021736,201812,0.698891340879784
"2011",331030838,201812,0.930165265785963
"2012",331055985,201806,0.546497331495819
"2013",331055985,201906,0.53860017373636
"2014",331084573,201812,-0.207919943362902
"2015",331095784,201812,0.0146723697330939
"2016",340714776,201806,0.893369564844455
"2017",340823464,201806,0.890822641110153
"2018",340965339,201812,0.434973619342847
"2019",340967140,201812,0.635560840940674
"2020",340967230,201902,0.662504259856367
"2021",340968029,201807,0.388761671400549
