"dar","currentratio","daysoperating_coh","der","selfsufficiency","months_coh","lb_to_assets","pred_profitmargin","postd_profitmargin","debt_mgmnt_ratio","equity_ratio","quick_ratio","st_debt_ratio","donation_ratio","asset_rev_ratio","RC1","RC2","RC3"
-0.214441574575851,0.418675860232779,0.485636497365863,0.722835719725099,-1.62586532600783,-0.0616795455976829,1.02734599278431,1.90636555266237,1.83765752947322,0.624043867579681,0.465739640635387,0.485636497365863,-0.0445641805515973,1.23784938786127,-0.173964867075609,1.91068505742948,3.20448980047279,0.307595162721844
0.673007148091627,-1.12513516002844,-1.05047249072833,1.29827813180788,0.504784679709028,-1.24778944264126,0.37259389345032,-0.222249698802511,0.0610213354637898,0.490716616023387,0.141660565610286,-1.05047249072833,1.37083836568694,0.255280358981369,-1.22407010168075,-4.93722030997651,2.90311931298099,-1.05185320293591
0.729733168229819,-0.622171193780977,-0.582717422641402,1.2884274503775,0.514115615101495,-0.892689260202549,-1.23084828026007,-0.341608962480701,0.00969059106768801,0.487172493166415,0.0959370665784341,-0.582717422641402,1.54265246298334,0.22360800359013,-1.77808523691668,-2.73198601557023,3.4245898893361,-1.66554128927168
0.769766771259514,-1.04025716731592,-0.972705455034848,1.55692387182033,0.484480269289012,-1.05398934325436,-0.305322948368913,-0.139681066127518,0.0694227846112896,0.722314306188259,0.059924010277744,-0.972705455034848,1.69245498473417,0.0560853799113357,-1.4962239311172,-4.37895841674017,3.69655293210871,-1.19145700077911
0.350196989511127,-0.0224173067846478,0.034550851529159,-3.64474194986977,0.813616619997014,0.159550725214892,-0.92747716476321,-0.110390495608272,0.170170299115628,-1.6503957585857,0.320617166508577,0.034550851529159,0.172602574582833,-0.449096584576398,-0.0034834370243987,0.454253068013788,-3.90575625294001,1.04141806813562
-1.10594500705631,0.241286778600318,0.295130934312636,-0.0651134049455707,-0.273004502593959,0.518208535019424,-0.784198604638557,2.21599960214035,1.98815830685704,-0.193256435543371,0.542714980277426,0.295130934312636,-0.118656703883517,1.17829291533811,-0.561475867292185,2.95285011173729,2.55147854777014,0.887025889708975
0.764657241540478,-0.149158971886233,-0.0922604538354693,0.20998033818336,0.716504126556754,0.168562983528205,-0.320724386475853,-0.243170003689727,-0.171559162704051,0.641436597791004,0.0647103021575432,-0.0922604538354693,0.246810199306288,-0.307918878638036,0.775003128062213,-0.409206669372147,0.213765092930417,0.814982728167824
0.762938887339275,-0.336539870577317,-0.343250319736175,1.3464049472315,0.264151327734701,-0.439194448872238,0.718162289519603,-0.261303828401446,-0.00339737665783345,2.60957493616191,0.0663070054441621,-0.343250319736175,0.318883500249999,0.648214006974379,-0.795198507573059,-2.1297113372757,3.34783451122247,-0.676501897844694
0.743051578724128,1.32578356705629,1.39321427333931,0.0156420740741758,0.136491693191242,1.09342201500288,-1.00518966734068,-0.645645402904726,-0.333589867182873,0.677732429664889,0.0843260355481619,1.39321427333931,0.0281580795958866,-0.150443978819539,0.979816657862938,5.06111657763341,-0.208711775646337,0.411711988001161
1.0529344074582,0.533605488303587,0.550959173130021,-0.402988032188555,1.01529189668863,0.786410590929066,0.73034402180019,-0.236475184455241,-0.305165764266321,-1.40172815827081,-1.9057033897194,0.550959173130021,-0.643449946072872,-1.38081666003162,0.322244409315356,0.747996961794601,-4.03913305673875,2.54808833481575
0.455925370793992,0.0866169890180249,0.130794740458916,1.35388001299221,0.458835938838658,0.173236996540558,-1.11006418153321,-0.468091404128818,-0.102814840479807,0.667423185500814,0.273863048202447,0.130794740458916,0.779555292634187,0.306663852978612,-1.21821540322596,0.548870634776834,2.73738870418285,-1.21267164475337
1.0529344074582,1.67355768632865,1.74498718649561,-0.863290455631468,1.12898888818282,1.91671615030137,-0.720763213365819,0.533542330416497,0.306887954166126,-2.39920629264372,-0.54953603598546,1.74498718649561,-1.63303633049925,-1.38081666003162,0.608267977932876,6.56103147183069,-4.59416069072215,3.67559372431957
1.0529344074582,0.161727758451697,0.201646434777543,-0.584046444161417,0.371553814522912,0.445466170866957,1.15599044216698,0.457037441358482,-0.0607673576258997,-2.39920629264372,-0.751973933028233,0.201646434777543,-0.97972898524527,0.46200812396258,0.223677600085438,-0.0574006794833888,-3.66997617572105,1.24764866448736
1.0529344074582,1.13258931029496,1.20058928264034,-0.806190634059229,1.07873323579991,1.40690159003731,-0.69595241650364,0.3116751230918,0.0627214192071839,-2.23403873982242,-0.816029272542668,1.20058928264034,-1.47985202980018,-1.38081666003162,0.595812433476894,4.31584079318475,-4.57746595176567,3.1429225556775
1.0529344074582,0.92321149998289,0.990246012515223,-1.10751053651334,1.05441803078786,1.20559976316932,-0.772777513115988,0.157949972975547,-0.0625563775076012,-2.16998115535783,-0.84175222804113,0.990246012515223,-2.5287320724194,-1.38081666003162,0.562108728292914,3.53424221799529,-5.71240765971146,3.05812939911018
-0.295561472856338,-0.135268431029035,-0.0657782015549088,0.524227221939597,-1.62586532600783,-0.00522702941307708,-0.931577226061713,-0.25166514003811,0.0494339378174112,-0.143498965911799,0.477703552076532,-0.0657782015549088,0.666522612412455,1.29296991762976,-1.6089643827282,0.34818420377015,2.40967930914484,-3.52048314293784
-0.878978905387631,-0.387160180336288,-0.344083473224511,0.219328206013173,-1.62586532600783,-0.2840907758744,0.0537748911090281,-0.303922595651022,-0.0221803362688137,-0.179937747214148,0.531474033247505,-0.344083473224511,0.195151958646369,1.24777701554965,-0.629128166533888,-0.692928315233145,1.27264471748991,-2.9731793367681
