"","ein","tax_pd","st_debt_ratio"
"1358",239233412,201809,0.154712692278523
"1359",240795389,201806,0.0542975906403966
"1360",240818341,201806,0.193308895498511
"1361",250965469,201806,0.0626544561023267
"1362",250965592,201806,0.0642997102727068
"1363",250969422,201812,0.0735622971385616
"1364",250989247,201806,0.228762377512395
"1365",251153028,201806,0.269224933596553
"1366",251155958,201806,19.1129038589879
"1367",251156265,201906,0.201736623764079
"1368",251157381,201806,0.0663897745173185
"1369",251180898,201806,0.189498491440708
"1370",251193018,201806,0.0117011924252784
"1371",251201741,201812,0.0306936525366483
"1372",251201846,201806,0.203290592547626
"1373",251209938,201806,0.0623523961871979
"1374",251211464,201906,0.0677509483727122
"1375",251219610,201806,0.0406642846914583
"1376",251232427,201812,0.0192127070093489
"1377",251290469,201812,0.156635852877768
"1378",251325425,201812,0
"1379",251370668,201812,0.111722014453539
"1380",251372007,201812,-0.0208248771337049
"1381",251382510,201806,0.37292366142428
"1382",251383079,201806,0.541609084576084
"1383",251419017,201812,0.00669335970476857
"1384",251427632,201812,0
"1385",251429302,201809,0
"1386",251433387,201812,0.399414856152137
"1387",251445441,201812,0.896429351300996
"1388",251445713,201806,0.325292763698063
"1389",251461831,201812,0.226084868111213
"1390",251466052,201812,-3.61235458978001
"1391",251471440,201809,0.0355123171243082
"1392",251485031,201812,0.0207558597298771
"1393",251497792,201802,0.0302564809191601
"1394",251515795,201806,0
"1395",251522733,201906,0.00968191420287159
"1396",251524446,201806,NA
"1397",251534235,201812,0.0357296625884901
"1398",251541548,201812,0.0276105802058201
"1399",251589088,201901,0
"1400",251591350,201812,0.112450023260455
"1401",251592420,201806,0.125611180444227
"1402",251598389,201809,0.0145404963837756
"1403",251598402,201812,0.00876709153466342
"1404",251605762,201812,0.0345213240157594
"1405",251626297,201812,-7.87770297837617
"1406",251626784,201812,0.00241283813222757
"1407",251635121,201809,0.0139122256565752
"1408",251637937,201809,-0.15204184551873
"1409",251638640,201812,0.0122303797024759
"1410",251639115,201906,0
"1411",251644683,201812,0.0351537918345975
"1412",251649514,201812,0.00561938997007382
"1413",251653363,201806,0.230255480795491
"1414",251657575,201812,0.0159469815897522
"1415",251672592,201812,-0.0415031523964334
"1416",251674112,201806,0.803578418580376
"1417",251689720,201806,0.0887710858361984
"1418",251694686,201906,0.00240987529736026
"1419",251696634,201812,0.108636081555876
"1420",251698524,201904,0
"1421",251701123,201806,0.810542615415688
"1422",251704924,201812,0.0129455969183164
"1423",251721080,201812,0.0153410233684829
"1424",251722943,201806,-1.1612355736592
"1425",251728614,201812,-0.14968648835717
"1426",251730915,201903,-0.0683555464249335
"1427",251739814,201806,0
"1428",251740509,201806,0
"1429",251743986,201812,0
"1430",251757763,201812,0.590477145651029
"1431",251758628,201812,0.0660885321414496
"1432",251758844,201812,0.00294447328232789
"1433",251762305,201806,0.0261659991707289
"1434",251780107,201812,0.89419015860638
"1435",251794823,201906,-0.055594959064712
"1436",251801884,201812,0.000575031676528501
"1437",251807686,201806,2.46055121268267e-05
"1438",251818381,201809,0.0173760582279344
"1439",251823770,201712,0.0222057861874024
"1440",251823770,201812,0.0167480861127185
"1441",251840807,201806,-0.0055025686418174
"1442",251855442,201812,NA
"1443",251855490,201812,0.0139939560236005
"1444",251858580,201812,0.223008621798996
"1445",251863996,201812,0
"1446",251897698,201812,-0.330814755960294
"1447",256068246,201809,0.430274461494027
"1448",256069264,201806,0.280976503664469
"1449",256069770,201806,0.547537501659365
"1450",256084090,201806,0.150443627820428
"1451",256085619,201906,0.519244427653948
"1452",260006476,201812,0.219241555109801
"1453",260078223,201812,-0.48096013815995
"1454",260149985,201812,0.000310729067176059
"1455",260217222,201812,0.0531277070175234
"1456",260221046,201806,0.00457231662679181
"1457",260393656,201812,0.420792933928231
"1458",260421563,201812,0.0168266602927348
"1459",260452137,201812,0.103345205205872
"1460",260614081,201812,0.0163073380384436
"1461",260679687,201812,NA
"1462",260762693,201812,0
"1463",260762693,201612,0
"1464",260762693,201712,0
"1465",260833850,201812,0.00560931404855631
"1466",261202901,201812,0.0325531594396427
"1467",261210093,201806,0.00292131186296187
"1468",261214312,201812,0.616065657258144
"1469",261245799,201812,0.0921848789839444
"1470",261274843,201812,0
"1471",261407469,201812,0.0139267858576917
"1472",261409964,201812,0.0024937866509933
"1473",261590829,201812,0
"1474",261590898,201812,0.00544044110099277
"1475",261665826,201812,0
"1476",261666325,201812,0.01154579637659
"1477",261705219,201812,0.0011012449864373
"1478",261712321,201806,0.00642098642050557
"1479",261808937,201810,NA
"1480",261870077,201812,0.119090340248006
"1481",261876589,201812,0
"1482",261931708,201712,0
"1483",261947374,201806,-0.0675139003246625
"1484",261968933,201812,-0.000292251535051188
"1485",261995944,201903,-0.0303408672722939
"1486",262051792,201812,0
"1487",262058861,201803,-0.755098420691234
"1488",262063489,201812,0.044850968037346
"1489",262092132,201806,0
"1490",262123010,201812,0.000613510872776023
"1491",262167082,201809,0.000924174617051979
"1492",262190732,201806,0.0227013511142306
"1493",262191929,201812,0.00140288946727194
"1494",262335395,201812,0.000718632644411149
"1495",262352365,201812,0.00932243187246183
"1496",262420702,201812,0.0118058612280188
"1497",262424174,201812,0.132478632478632
"1498",262541233,201806,0.0621349822351667
"1499",262665278,201909,0
"1500",262665278,201809,0
"1501",262699081,201812,0.0954613709635661
"1502",262842736,201806,0.144080961301229
"1503",263100297,201809,-0.156345633908395
"1504",263100372,201809,-0.0605116011043846
"1505",263120543,201812,0
"1506",263128590,201806,0.0140281141358636
"1507",263187721,201812,0
"1508",263188804,201806,-0.565392411083306
"1509",263312955,201812,0.0143743026165968
"1510",263389252,201812,0.491947073362531
"1511",263443336,201806,0.440694616336634
"1512",263547211,201812,0.0554036076210049
"1513",263588414,201812,-0.00492482564985056
"1514",263618867,201806,0.00242715266781547
"1515",263619775,201806,1.48940149625935
"1516",263836207,201812,0.210106679718963
"1517",263900335,201712,0.00435692026285482
"1518",263900335,201812,0
"1519",263909820,201812,0
"1520",263959619,201812,0
"1521",264107739,201812,0.00196620673548578
"1522",264117989,201812,0.0701525472881229
"1523",264142930,201806,-0.126852914820799
"1524",264246183,201806,0.0170920021217658
"1525",264262998,201812,-0.0236040249856948
"1526",264271547,201812,0.0242699411825405
"1527",264307457,201906,-0.93550686762881
"1528",264331988,201906,0.00798505949155527
"1529",264374725,201806,0.0154480457044967
"1530",264421601,201812,-0.00195821087243356
"1531",264468628,201812,0.000532550764000129
"1532",264482725,201812,0.208458186226726
"1533",264498990,201812,0.00290725549431703
"1534",264521206,201812,0.0254357781949867
"1535",264577399,201812,0
"1536",264579045,201812,0.0343298261240698
"1537",264664616,201810,0.0915673733991091
"1538",264810482,201812,0
"1539",264826876,201812,0.127266992035512
"1540",270000343,201812,NA
"1541",270037508,201806,-4.52788565120826
"1542",270049012,201806,0.00446342528126637
"1543",270070164,201812,0.0413944439417247
"1544",270173489,201812,0.0044273179930841
"1545",270181645,201812,0
"1546",270291691,201806,0.00123644753460803
"1547",270449072,201806,0
"1548",270517477,201806,0
"1549",270580274,201812,0.0338663826866039
"1550",270615239,201806,0.103618837621609
"1551",270625538,201806,0.0128221129232329
"1552",270740203,201812,0.0153157859498774
"1553",270814295,201812,0.000192758440209411
"1554",270819276,201806,0.101398701958566
"1555",270829684,201812,0.0221393523061825
"1556",270829684,201712,NA
"1557",270858135,201809,0
"1558",270947808,201806,0.0950073862640527
"1559",270975339,201809,0.001139868000708
"1560",270995580,201903,0.00376299283218828
"1561",271037159,201812,0.811927213512081
"1562",271053884,201706,0.535788836377109
"1563",271202317,201812,0.0642409458352623
"1564",271348133,201812,-0.122894337204505
"1565",271359283,201812,-1.1765176998238
"1566",271374749,201812,0.0666919292868723
"1567",271427181,201812,0
"1568",271435687,201812,NA
"1569",271435687,201712,0
"1570",271476031,201812,-0.0148055243073293
"1571",271642425,201809,0.000319146708084817
"1572",271660048,201812,0.00201962198403745
"1573",271720590,201812,0
"1574",271747560,201812,0.348092307369701
"1575",271761971,201812,0.0638400954267352
"1576",271824650,201806,0.19572099432405
"1577",271832686,201806,0.15725411341069
"1578",271916296,201712,0
"1579",271916296,201812,0.0524109739930866
"1580",272012662,201810,-4.79847984158619e-05
"1581",272012662,201710,0.000340988615870377
"1582",272070017,201809,0
"1583",272094434,201812,0.0292071290785287
"1584",272095088,201812,0.00383130127899325
"1585",272230034,201806,0.0450492902643241
"1586",272327695,201812,-0.0148098014182215
"1587",272486781,201812,0.107857653094357
"1588",272669910,201812,0.0998540271337798
"1589",272790053,201809,0.0374247500966147
"1590",272803038,201806,0
"1591",272810691,201808,0.0055683889590328
"1592",272814156,201812,0.0507825397198578
"1593",272877067,201812,0
"1594",272950701,201812,-0.618301111240777
"1595",272975837,201812,0.160900604063701
"1596",273028186,201812,0.0751494573754746
"1597",273156259,201812,0.00122189889777002
"1598",273267930,201812,0.0155138618990886
"1599",273288425,201812,-0.127629336982984
"1600",273292060,201812,0
"1601",273296964,201812,0.0318514847506664
"1602",273306298,201812,0
"1603",273341860,201812,0.0296398426673759
"1604",273416948,201812,0.0189063378116153
"1605",273523909,201812,0.0774242946120448
"1606",273539886,201812,0
"1607",273566747,201812,0
"1608",273600343,201812,0.0169255636961142
"1609",273648930,201809,-0.0126424933300994
"1610",273733278,201806,0
"1611",273741984,201812,0.0132731627392878
"1612",273842364,201812,0.00148917630055048
"1613",273874397,201812,0
"1614",273941355,201806,0.044107080042452
"1615",274032617,201812,0
"1616",274149384,201806,0.000719709455107367
"1617",274557571,201712,0
"1618",274557571,201812,0
"1619",274576805,201712,0.198339702938418
"1620",274584922,201812,-0.0495497382198953
"1621",274660632,201812,0.0671170386041675
"1622",274673757,201805,0
"1623",275374482,201812,0.0125026044331296
"1624",275551434,201806,-0.0118492580756915
"1625",300002632,201806,0.0998951013335037
"1626",300009187,201906,-0.181190885358591
"1627",300021150,201812,0.127840881074571
"1628",300034668,201812,0
"1629",300043311,201906,0.0115441223835473
"1630",300054644,201812,-0.0234081878437376
"1631",300056876,201810,0.18155503845945
"1632",300087360,201906,0
"1633",300098608,201812,0
"1634",300103115,201809,0.00623538907405936
"1635",300129998,201812,NA
"1636",300137302,201906,0
"1637",300141120,201812,0.0267355300684372
"1638",300141220,201812,-0.0411317758471801
"1639",300155183,201906,0
"1640",300160308,201812,0.0157319698854584
"1641",300181961,201812,0.00678320600400033
"1642",300183050,201812,0.0782252908344197
"1643",300203259,201806,0.264137206028209
"1644",300205474,201806,0.0118853243365905
"1645",300218330,201812,0.203940123179834
"1646",300218536,201812,0.988871806135149
"1647",300246447,201812,-0.00186389949280427
"1648",300272104,201812,0.0539598645258443
"1649",300273769,201812,-0.0297080010290713
"1650",300283483,201812,0.0443177930125581
"1651",300315618,201806,0.00417351362337689
"1652",300394476,201812,0.000586709171993963
"1653",300409593,201812,0
"1654",300419925,201806,0.451485527731675
"1655",300421837,201806,0.197341350723756
"1656",300445216,201806,0
"1657",300479115,201806,0.00453165915806224
"1658",300479790,201812,0.0900471473966726
"1659",300622312,201806,0.0178450018984045
"1660",300630211,201907,0.135509376164259
"1661",300698663,201806,0.112022240241791
"1662",300931393,201812,NA
"1663",310502562,201812,0.446740222772928
"1664",310536655,201812,0.2932654510463
"1665",310648619,201812,0.0789198055695854
"1666",310651750,201806,0.0651222836284274
"1667",310710683,201812,0.197692594749746
"1668",310713350,201806,0.361449935937736
"1669",310714190,201812,0.290769851271943
"1670",310716914,201812,0.235091931647429
"1671",310718027,201803,0.0589958421589394
"1672",310718042,201812,0.04524049210094
"1673",310718622,201810,0.136070428313451
"1674",310719367,201807,0.128345437451459
"1675",310720520,201812,0.193562396257791
"1676",310720523,201812,0.487421194890992
"1677",310723063,201906,0.208468224094245
"1678",310723686,201902,0.0613931928939754
"1679",310723686,201802,0.0444471626986333
"1680",310731111,201812,0.129673566140365
"1681",310738285,201903,0.329828316127321
"1682",310811788,201806,1.30199015016955
"1683",310831240,201812,1.17471540930384
"1684",310859104,201812,0.262366418690478
"1685",310872922,201812,0.222045926069256
"1686",310885010,201812,0.0728369825997517
"1687",310888163,201812,0
"1688",310896363,201812,0.00477507240198855
"1689",310900246,201904,0.0108113486400092
"1690",310918399,201812,0.185986924214998
"1691",310921713,201812,0.0392921066959925
"1692",310930919,201812,NA
"1693",310933744,201812,-2.15356284624618e-05
"1694",310936872,201906,-0.114250968981487
"1695",310936874,201906,NA
"1696",310939288,201809,0.000396762899337315
"1697",310939742,201906,0.135454190288115
"1698",310941461,201906,-0.655920926863811
"1699",310945928,201806,0.0409417795414871
"1700",310950828,201812,0.0426316975926248
"1701",310954931,201812,NA
"1702",310958492,201809,0.0243211962028296
"1703",310958493,201809,0.0148481612248957
"1704",310958498,201809,-0.0339823194198396
"1705",310962007,201812,0.0323720255351633
"1706",310968258,201809,0.288262187581704
"1707",310973498,201812,2.05035373103892
"1708",310978908,201809,0.018527950965722
"1709",310984856,201812,0
"1710",310984884,201812,0
"1711",310996010,201906,0.0503700774055031
"1712",311002999,201903,-0.0834895963900727
"1713",311002999,201803,-0.0639327997883458
"1714",311010792,201806,0.217448745880118
"1715",311010792,201906,0.177991639462272
"1716",311037325,201809,-0.211822015213317
"1717",311037326,201906,0
"1718",311038581,201809,-0.0293698364373425
"1719",311046787,201809,-0.0370036632961301
"1720",311046788,201909,0.0525366313444346
"1721",311046798,201906,-0.0391657197334463
"1722",311046821,201809,-0.0285435749775071
"1723",311046828,201809,-0.123434462178415
"1724",311046830,201906,-0.0541459286379598
"1725",311046835,201906,-0.0389883146283057
"1726",311057335,201812,0.00979689126177141
"1727",311064807,201812,0.0487214372622175
"1728",311070541,201806,0.050527193570336
"1729",311070751,201808,1.29026659137516
"1730",311070754,201808,-0.0633160956690368
"1731",311070756,201808,-0.0990846396406615
"1732",311070763,201808,-0.0802579720530276
"1733",311070765,201906,-0.0223515669510728
"1734",311070769,201808,-0.0969327363083036
"1735",311070783,201907,-0.111687433455152
"1736",311070789,201809,0
"1737",311070790,201808,-0.0629487234089234
"1738",311075744,201812,0.00336776460021095
"1739",311092113,201812,-0.481510749753558
"1740",311094791,201808,-0.0777944228939794
"1741",311094794,201808,-0.994541347722424
"1742",311094807,201808,-0.200529914459035
"1743",311094820,201906,-0.0389226469758737
"1744",311094828,201808,-0.00845786193962127
"1745",311101401,201812,0.0604953736236007
"1746",311104456,201806,0.0351200767713905
"1747",311111703,201812,0.0611806686973153
"1748",311119704,201812,0.00283416093155618
"1749",311124220,201812,0.0842268318638989
"1750",311129632,201812,0.00467962869273427
"1751",311131825,201812,0
"1752",311132656,201907,0.810022730023806
"1753",311132659,201907,-0.184404389211722
"1754",311132673,201907,-0.0388220716235489
"1755",311132675,201907,-0.377961727479889
"1756",311132676,201907,-0.120823758689898
"1757",311134099,201907,-0.0243379973565471
"1758",311145544,201806,0.245436476342812
"1759",311148265,201806,-0.00479819736231692
"1760",311182333,201903,0.0180597698373161
"1761",311185975,201806,0.0531344179485331
"1762",311190377,201812,0
"1763",311196894,201812,0.060181510269098
"1764",311197428,201907,NA
"1765",311208260,201812,0.337910019823921
"1766",311217994,201806,0.0748930075523533
"1767",311240715,201806,0.0249149599230427
"1768",311248889,201907,-0.0467326230237761
"1769",311248895,201808,-0.0700852679597574
"1770",311249522,201812,0
"1771",311254635,201812,0.0779852677199735
"1772",311254891,201909,-0.00954119432114579
"1773",311255250,201809,0.111302517499588
"1774",311272434,201812,0.0403860736907842
"1775",311286856,201806,0.00743662370086419
"1776",311288290,201907,-0.0221090551380103
"1777",311288291,201906,0.0461058293774819
"1778",311288292,201907,-0.0405642494151811
"1779",311288296,201808,-0.0819516793173587
"1780",311288297,201808,-0.0739418801401859
"1781",311288298,201908,-0.0134712538967702
"1782",311299926,201812,0
"1783",311328514,201812,NA
"1784",311332390,201812,0.0282249225502727
"1785",311333992,201806,0.0554259248383627
"1786",311349995,201812,0.144037706011712
"1787",311351377,201907,-0.0296680127642284
"1788",311353685,201812,0.013334299775137
"1789",311355095,201812,0
"1790",311361781,201907,-0.164166557543445
"1791",311361782,201907,-0.0162316908768688
"1792",311368189,201809,0
"1793",311373321,201906,-0.0503703152063459
"1794",311373323,201906,-0.0171541752901431
"1795",311373324,201906,-0.0539518090299138
"1796",311378504,201906,-0.00796818142103132
"1797",311380384,201812,0.0367604155869566
"1798",311384497,201812,-0.117922735675131
"1799",311385444,201812,0.052783002036684
"1800",311387771,201812,23.0046739000835
"1801",311390350,201906,-0.0939906915441328
"1802",311390351,201906,-0.0168193712894825
"1803",311390353,201906,-0.0271370760342139
"1804",311402513,201806,0.0706840933396448
"1805",311417955,201809,-0.0677937974004326
"1806",311417956,201808,-0.0379782648245852
"1807",311417957,201809,-0.0365012242820365
"1808",311417958,201907,-0.0414574228920461
"1809",311423831,201809,-0.0140942006560624
"1810",311424905,201904,-0.576520561558021
"1811",311427721,201907,-0.0183352878801711
"1812",311432146,201907,-0.00818567192501445
"1813",311443005,201812,0.000183018705057981
"1814",311443536,201812,0
"1815",311445223,201812,0.465602455424819
"1816",311445533,201812,0.471342523440473
"1817",311449419,201809,-0.0257479168312936
"1818",311449420,201908,-0.00892685466864418
"1819",311456153,201806,-0.233534977495977
"1820",311457626,201812,0.111614656203743
"1821",311471273,201806,0.191716059836297
"1822",311472366,201806,0.0932848463512125
"1823",311478436,201812,-1.342
"1824",311480295,201806,0.0278380356487766
"1825",311480310,201906,0.000557485842398185
"1826",311483386,201812,0.0426250571279719
"1827",311487833,201812,0.120217632654347
"1828",311499467,201906,-0.0567261727750287
"1829",311499472,201906,-0.19600698304249
"1830",311499481,201906,-0.0272285607613841
"1831",311504057,201906,-0.0289722748665011
"1832",311519694,201812,0.00577005996630389
"1833",311526415,201812,1.58930108634602
"1834",311528747,201812,NA
"1835",311531583,201812,0.0334953976131131
"1836",311535241,201806,0.00920529068431124
"1837",311545020,201812,0.00200011429224527
"1838",311551853,201812,0.34221999156729
"1839",311561713,201808,0.0251996278805072
"1840",311563638,201812,0
"1841",311571336,201712,-0.0297164541534712
"1842",311572690,201812,0.0103833897936996
"1843",311574101,201812,0.0480626013140481
"1844",311577548,201906,-0.0203245064469944
"1845",311577549,201909,-0.0112775265818307
"1846",311577550,201808,-0.0724543593589282
"1847",311577551,201906,-0.116205940152056
"1848",311578102,201806,0.872560286100411
"1849",311579335,201812,-1.71611889102375
"1850",311580887,201812,0.00417083830032136
"1851",311587415,201806,0.00528018537629235
"1852",311587418,201806,0.00442885418886543
"1853",311587420,201806,0.012231280636711
"1854",311587628,201812,0.0194199432766678
"1855",311594625,201812,0.0400057706661983
"1856",311595125,201812,0.0437373531368778
"1857",311595197,201812,0.000189195836610475
"1858",311595820,201812,0.0616590896541569
"1859",311604067,201812,-0.0191414232980228
"1860",311604543,201806,0.005178901811737
"1861",311605969,201806,0.139602368957594
"1862",311606940,201812,0
"1863",311612534,201812,0.211666236934489
"1864",311613251,201806,0.00241897747614651
"1865",311616634,201812,0.0113883877565393
"1866",311621632,201812,0.417895246393649
"1867",311624121,201809,0.0403481925563903
"1868",311629436,201812,-0.0800730739005746
"1869",311636670,201906,-0.063822680632749
"1870",311636675,201906,-0.0150599596908602
"1871",311636677,201906,-0.00779526400941315
"1872",311639629,201812,NA
"1873",311641324,201812,0.000482456564646327
"1874",311645473,201806,0.0190932320105574
"1875",311654224,201809,-0.0686485820459753
"1876",311656193,201812,0.00351452180886301
"1877",311657868,201806,0.000953971372991005
"1878",311660731,201906,-0.0251280323450135
"1879",311662259,201806,0.00577522266866693
"1880",311663800,201812,-0.0243855543105677
"1881",311663821,201812,0.0214579019225389
"1882",311669940,201906,0
"1883",311669940,201806,0
"1884",311674388,201812,0.00615140294012496
"1885",311674463,201809,0.00135583979569144
"1886",311682502,201812,-1.99564683331059
"1887",311683712,201806,0.0063646607703096
"1888",311698129,201812,0.0610522990985658
"1889",311699625,201906,-0.0386222844843906
"1890",311708526,201812,0.00640175806595203
"1891",311715321,201806,0.00634994194411813
"1892",311719434,201806,0.139162118270122
"1893",311721455,201812,NA
"1894",311724109,201812,0.0974875673217421
"1895",311725375,201812,NA
"1896",311733348,201812,0
"1897",311737504,201812,0
"1898",311746031,201812,NA
"1899",311748289,201806,0.0104435188991338
"1900",311758843,201806,-0.0178582107403421
"1901",311761439,201812,-0.217659780895016
"1902",311762432,201812,0.00112451287344837
"1903",311769211,201812,0
"1904",311780332,201806,0.00432862560164207
"1905",311788086,201812,0.0579859250067915
"1906",311788086,201712,0.0708423268716188
"1907",311802126,201906,0
"1908",311803590,201812,20.5290148448043
"1909",311809770,201809,0.17338941840267
"1910",311811615,201812,0
"1911",311815055,201812,0.0314784457729534
"1912",314379438,201812,0.0356752196269121
"1913",314379453,201806,0.350661813733145
"1914",314379568,201806,0.445553501684282
"1915",316053035,201812,0.121177351963185
"1916",316059908,201812,0.281606571571069
"1917",320017919,201712,-2.63528298539239
"1918",320026605,201812,-1.0415395884664
"1919",320028598,201812,0.0514575578288061
"1920",320045239,201812,NA
"1921",320080849,201812,0.0261608762775591
"1922",320087824,201812,-0.0944526157142598
"1923",320132713,201906,0.00846549225506835
"1924",320156535,201809,0.00274047543501881
"1925",320221793,201806,0.00121487443761537
"1926",320223359,201812,-0.224499381953028
"1927",320249698,201806,0.39473263753839
"1928",320468666,201812,0
"1929",330031099,201812,0.0503938601048221
"1930",330061885,201906,0.788398041671411
"1931",330061885,201806,0.799128644636068
"1932",330209754,201812,0.0274034817724756
"1933",330227764,201806,0
"1934",330248725,201812,-0.0235427001102089
"1935",330259190,201806,0.0738807662492525
"1936",330301538,201806,0.108621038250896
"1937",330317950,201812,0.0227775803467934
"1938",330327936,201812,0
"1939",330332711,201907,0.0197302185612978
"1940",330332711,201807,0.0118889465840352
"1941",330362163,201812,0.0602872318371257
"1942",330413518,201812,0.0215025658495835
"1943",330416470,201806,0.0961570610596823
"1944",330427434,201906,0.00359193372474116
"1945",330427639,201812,0.126437003613076
"1946",330431719,201806,0.112720815482919
"1947",330435536,201806,0.024957472528345
"1948",330435536,201906,0.0268872153088566
"1949",330462745,201812,0
"1950",330468093,201806,0.0366589419849768
"1951",330477940,201908,NA
"1952",330477940,201808,NA
"1953",330489568,201806,0.0101578999578761
"1954",330496692,201812,0.149303824787478
"1955",330503951,201812,0
"1956",330508577,201806,0
"1957",330515218,201812,0.051227682848687
"1958",330520445,201812,0
"1959",330521215,201812,0.0343130984191817
"1960",330533809,201806,0.0682424280906724
"1961",330534166,201812,-0.0669013519941424
"1962",330555563,201812,0.00177573514426032
"1963",330556421,201812,NA
"1964",330571228,201812,4.92804737912136
"1965",330578620,201812,0.0560371438862939
"1966",330581194,201712,-0.25680346430416
"1967",330581194,201812,-0.206117572088577
"1968",330587567,201906,0.0464718887695206
"1969",330599589,201812,-0.501569402075864
"1970",330602025,201812,-0.069246038437634
"1971",330620415,201812,0.0254027005965813
"1972",330623634,201812,-0.0193509106026876
"1973",330632974,201906,0.0138146747054419
"1974",330633212,201812,0.0102278904453272
"1975",330652246,201806,-0.00937503108432057
"1976",330656671,201812,0.303073013676446
"1977",330661980,201806,0.54863449382167
"1978",330673939,201812,0
"1979",330676518,201806,0.0426401790860712
"1980",330677091,201906,0.829535480934889
"1981",330677938,201809,-0.358514094444262
"1982",330679258,201906,0.16661211312223
"1983",330694603,201812,-0.702185405894772
"1984",330700485,201812,-0.2144968616952
"1985",330702994,201812,0.0136353825326259
"1986",330707525,201812,0
"1987",330709575,201812,0.0499193333444923
"1988",330711110,201812,-0.0308032086057178
"1989",330718915,201906,0
"1990",330748145,201812,NA
"1991",330770481,201812,-1.24606640886743
"1992",330792600,201812,0.407977261516056
"1993",330833640,201806,0.017187394587129
"1994",330839353,201812,0
"1995",330839354,201812,0.000771184162399881
"1996",330839356,201812,0
"1997",330843122,201806,0.00792114588606652
"1998",330880696,201806,-0.0533576283426813
"1999",330895564,201812,0.000655044543766639
"2000",330913559,201812,0.0241209290300935
"2001",330921487,201812,0.00748152508011248
"2002",330932761,201806,0.0114666607118932
"2003",330932761,201906,0.0183456123714348
"2004",330935339,201903,0
"2005",330935692,201812,0.046693425384551
"2006",330944779,201812,0.000351993672528086
"2007",330952543,201906,0
"2008",330998451,201812,0.00154464841048398
"2009",331020194,201809,0.581985787516776
"2010",331021736,201812,0.0242061720359542
"2011",331030838,201812,0.00105076711258167
"2012",331055985,201806,0
"2013",331055985,201906,0
"2014",331084573,201812,-0.0731566974044425
"2015",331095784,201812,0.753872916617692
"2016",340714776,201806,0.0536238106832844
"2017",340823464,201806,0.0170699824125927
"2018",340965339,201812,0.769069490672533
"2019",340967140,201812,0.363478124936281
"2020",340967230,201902,0.37013776825068
"2021",340968029,201807,1.27201958707019
"2022",340969202,201812,0.781365529619478
"2023",340970561,201804,0.403230247278045
"2024",340971599,201812,0.176678648454349
"2025",340975934,201809,0.409859703283555
"2026",340978745,201906,0.00501694485327733
"2027",340979210,201812,0.167449462365591
"2028",340979444,201812,0.117328797928307
"2029",341053534,201812,0.0139239621019348
"2030",341059824,201803,0.0466525493359626
"2031",341080125,201812,0.0300976564134587
"2032",341094249,201903,0
"2033",341166865,201806,0.00911686377410724
"2034",341177633,201806,0.0905583710726746
"2035",341177633,201906,0.189941952915929
"2036",341184478,201812,NA
"2037",341195813,201812,0.00995141220174995
"2038",341200331,201812,0.175658562573739
"2039",341212421,201812,0.098722492702687
"2040",341219024,201812,0.15996873575197
"2041",341230687,201812,0.127933289882147
"2042",341234007,201812,0.000857700399532441
"2043",341238020,201812,0.178433166748786
"2044",341254542,201906,0.0471480778787207
"2045",341291205,201812,0.0089254422371018
"2046",341301009,201812,0.405761922603436
"2047",341320658,201812,0.121772460404765
"2048",341326318,201806,0.0593660242935768
"2049",341336972,201806,0.149910611941271
"2050",341344279,201806,0.00881478773622391
"2051",341346763,201812,0.13724236453111
"2052",341361233,201806,0.321765263086673
"2053",341365690,201812,0.0733669686919751
"2054",341372076,201906,0.178846520082286
"2055",341372076,201806,0.0411790832861289
"2056",341395246,201812,0.0232361167482088
"2057",341400918,201806,0.0415450317746505
"2058",341428128,201812,0.0603976054411208
"2059",341430426,201812,NA
"2060",341446519,201812,0
"2061",341455487,201812,0.106983440828353
"2062",341485111,201812,0.156888234660606
"2063",341517533,201812,0.00243634519522292
"2064",341518873,201903,0.0387026810621406
"2065",341523396,201812,-0.264735746941307
"2066",341535116,201907,-0.170968565142322
"2067",341538753,201809,0
"2068",341539195,201907,-0.0354804126977666
"2069",341539197,201907,0.281451205309073
"2070",341539200,201907,-0.164105340695178
"2071",341539201,201907,-0.0733836964160225
"2072",341590181,201812,0.111808227778367
"2073",341590276,201806,0.0484798199278726
"2074",341595372,201806,0.0252361062482676
"2075",341596116,201812,0.12686912424595
"2076",341599720,201812,0.0980684738456437
"2077",341605960,201807,0.004091669740024
"2078",341611055,201806,0.554529992605854
"2079",341617183,201812,1.72622520362992
"2080",341636679,201812,0.166040139406321
"2081",341647220,201812,0.0222234302799674
"2082",341647831,201812,0.0719626836444275
"2083",341674869,201806,0.0171242871855337
"2084",341685259,201806,0.0506665608312186
"2085",341703387,201812,0.00624454997660259
"2086",341704252,201806,0
"2087",341704488,201806,0.0388032468406643
"2088",341706856,201812,0.0201950911536401
"2089",341711986,201812,0
"2090",341715222,201806,0.00593366723681446
"2091",341715856,201812,0.106558740056264
"2092",341722688,201812,0
"2093",341724876,201812,0.0150666867104204
"2094",341730014,201812,-0.0298052594879968
"2095",341736047,201812,0.0194009698056431
"2096",341752943,201812,3.41746576976289
"2097",341765568,201803,NA
"2098",341769046,201812,0.0199295771328371
"2099",341798850,201806,0.0564560037944007
"2100",341813232,201812,-1.15377923819699
"2101",341902451,201806,0.142951998699099
"2102",341908695,201812,0.116789890696756
"2103",341920318,201712,0.521038279034778
