"","ein","tax_pd","pred_profitmargin"
"1130",232024975,201806,0.849647162102846
"1131",232037301,201812,0.535710783092142
"1132",232038165,201612,0.193406064495428
"1133",232038165,201512,0.144904113368942
"1134",232038165,201812,0.062759590316145
"1135",232039194,201806,0.047652192184699
"1136",232041406,201806,0.661581521162462
"1137",232049457,201812,-0.00155357524444265
"1138",232059489,201806,0.11703036195888
"1139",232066952,201812,0.162766694339047
"1140",232079663,201806,0.118176196286206
"1141",232079663,201906,0.393593775864923
"1142",232101393,201806,0.124418633405681
"1143",232110269,201812,0.406047496973581
"1144",232118810,201806,0.168699561798555
"1145",232122054,201808,0.556413385981072
"1146",232142644,201806,0.196582232143196
"1147",232142704,201806,0.0408521079823567
"1148",232162606,201812,-4.10696822114866
"1149",232179648,201806,0.0680378964803588
"1150",232187218,201903,-19.3465491923642
"1151",232187741,201806,0.451907736383148
"1152",232205944,201809,-0.0426139789888164
"1153",232206439,201812,0.300045178216174
"1154",232215980,201806,0.0710348766583437
"1155",232216151,201806,-0.135244451503633
"1156",232218001,201806,0.0101003006302169
"1157",232259890,201806,-0.313787358180808
"1158",232303766,201812,0.139457284047611
"1159",232311676,201806,-0.0107427600610864
"1160",232311889,201906,0.195820687822548
"1161",232322175,201812,-0.00991463986034493
"1162",232325706,201812,0.297119034517492
"1163",232326550,201906,-1.60230073272796
"1164",232349069,201806,1
"1165",232362611,201806,-0.0416597202415146
"1166",232364586,201806,0.221339420307033
"1167",232447043,201812,0.146930092671834
"1168",232462126,201812,0.645428804502944
"1169",232491247,201812,-0.01407110665999
"1170",232500851,201806,-0.425410216120141
"1171",232501785,201812,0.14225929487396
"1172",232502873,201806,0.365764486129398
"1173",232525528,201906,0.0125993138580562
"1174",232525528,201806,0.038797284718087
"1175",232550366,201812,0.00710950194450002
"1176",232555950,201806,0.324442421917941
"1177",232578800,201812,0.297969467420312
"1178",232602243,201812,0.0449926323983526
"1179",232604510,201806,0.0626332040568669
"1180",232620431,201812,0.227008454773457
"1181",232622107,201812,0.0124438714484598
"1182",232624826,201810,-0.384882299593865
"1183",232642355,201812,-0.0489463765633031
"1184",232687223,201806,-0.205025917339247
"1185",232689714,201806,0.0347465907948924
"1186",232704742,201812,0.249211710196411
"1187",232705347,201906,0.0805615920418653
"1188",232732149,201812,0.0478413944688035
"1189",232732783,201806,0.24690414970771
"1190",232735252,201806,0.035894802930965
"1191",232741508,201809,-0.566692933102641
"1192",232754537,201809,1.19617259866102
"1193",232772462,201812,0.537901327457408
"1194",232775947,201806,-0.0710230717982314
"1195",232785337,201806,0.268937703215189
"1196",232785780,201812,NA
"1197",232788924,201906,0.271360771270777
"1198",232792944,201812,-0.26042561581905
"1199",232820326,201812,-1.37387536970427
"1200",232821149,201806,-0.900092128160508
"1201",232827808,201806,-0.35557359106429
"1202",232829383,201712,-0.0222161073267985
"1203",232829383,201812,0.0292713427786206
"1204",232844673,201812,-0.281367876253692
"1205",232857766,201906,0.593690101099479
"1206",232860865,201806,0.393469958175039
"1207",232895377,201812,0.0899144122891569
"1208",232921065,201812,-2.11844266830095
"1209",232934547,201806,-0.077485712478329
"1210",232935865,201809,-0.0934583678768634
"1211",232943764,201812,0.050322004718485
"1212",232948991,201812,0.0572978003994278
"1213",232982159,201812,NA
"1214",233001829,201906,-0.0782262879563289
"1215",233002271,201906,0.0304032869081512
"1216",233022558,201812,0.0613054022802242
"1217",233052060,201906,-0.198961734992791
"1218",233061705,201812,0.068902010015589
"1219",233062736,201812,NA
"1220",233070796,201812,0.836492441519372
"1221",233073390,201806,0.498714931648113
"1222",233077168,201806,-0.0122596738865904
"1223",233079514,201906,0.319136085698501
"1224",233080065,201812,0.503914102696828
"1225",233094818,201806,0.00327277620777823
"1226",233099198,201812,0.432013128499324
"1227",233323123,201806,0.609386458792902
"1228",236398764,201805,0.546485778587054
"1229",236444138,201812,-2.09998362415619
"1230",237001470,201804,0.0970835342714382
"1231",237004355,201906,0.272559025967774
"1232",237004355,201806,0.35843651943151
"1233",237006582,201812,0.774560183821714
"1234",237010677,201806,0.282284437935526
"1235",237010677,201906,0.209610944479209
"1236",237013134,201806,-0.187286842308786
"1237",237013569,201812,0.00287750526984977
"1238",237014485,201806,0.0110018449744148
"1239",237021273,201812,0.658273861415522
"1240",237029088,201812,-0.055721397960716
"1241",237029247,201906,-0.0897506203027797
"1242",237031625,201806,-0.0197535288104836
"1243",237032167,201906,0.674393233049517
"1244",237032226,201812,0.103873236288031
"1245",237037297,201812,0.0566605218889335
"1246",237044492,201812,0.319467710201009
"1247",237047048,201812,0.0519563894030164
"1248",237056987,201806,0.0294311008732496
"1249",237058381,201806,0.0318164545638442
"1250",237061499,201806,0.384398994343074
"1251",237061564,201812,-0.0278827931543247
"1252",237062976,201812,-0.00846241284713494
"1253",237063141,201806,-0.197734482338458
"1254",237072697,201806,-0.0804448475265536
"1255",237073045,201810,0.0439909478133972
"1256",237078882,201812,-1.20033046739921
"1257",237078895,201812,0.0436877215868362
"1258",237078895,201812,0.0436877215868362
"1259",237084455,201812,-0.0457819977573181
"1260",237085960,201806,-0.0135705089631083
"1261",237087890,201812,0.50203254881185
"1262",237088799,201906,0.0664716880603796
"1263",237089722,201812,0.765197769156262
"1264",237089977,201812,0.260178035644008
"1265",237095139,201812,-0.0863878231925051
"1266",237097000,201806,-0.162823170853264
"1267",237098123,201812,0.0659595332009366
"1268",237098744,201812,0.0427483944556027
"1269",237101203,201812,0.219919909054333
"1270",237102834,201803,0.224133737421663
"1271",237106474,201812,0.0798271245569789
"1272",237113307,201903,0.430628847494523
"1273",237113307,201803,-0.0193805816853602
"1274",237115003,201806,0.0264210036563837
"1275",237117119,201812,0.386192366577696
"1276",237120670,201806,0.00386647758025181
"1277",237121174,201812,0.15363184373593
"1278",237129398,201812,-0.692927115359459
"1279",237130295,201809,NA
"1280",237131204,201806,-0.213641829813844
"1281",237131446,201906,0.00325763451705758
"1282",237131446,201806,-0.00466753124823208
"1283",237138165,201812,-0.435396410947186
"1284",237138692,201812,NA
"1285",237139963,201806,0.222780793358572
"1286",237148225,201904,-0.139823700551479
"1287",237154645,201812,0.284474010783355
"1288",237157433,201806,-0.00555076567740302
"1289",237164223,201812,0.0449596612480829
"1290",237168031,201806,-0.0769115148878333
"1291",237169558,201812,-0.0875485375043023
"1292",237173177,201812,0.130982275492969
"1293",237179787,201806,0.0126532342908805
"1294",237181388,201812,0.0296068527342486
"1295",237181440,201806,-0.169363593311719
"1296",237187286,201812,0.183217092392205
"1297",237204495,201812,0.517139916702749
"1298",237219506,201812,-0.0165884372182467
"1299",237230453,201807,0.0980100464834317
"1300",237230578,201812,-0.00297549151537073
"1301",237232208,201812,0.0681651145472581
"1302",237235755,201806,-0.0616831469555286
"1303",237236840,201812,0.0795385390315012
"1304",237237898,201806,0.272273102064656
"1305",237249368,201806,0.0104299777759719
"1306",237254097,201806,-0.00882531370598951
"1307",237255988,201812,0.139983209327724
"1308",237265066,201806,0.195298407337101
"1309",237279074,201906,0.0607851037295236
"1310",237279074,201806,0.0385987811016608
"1311",237285823,201812,NA
"1312",237292125,201806,-0.277299939058635
"1313",237293380,201812,-0.0422364610246556
"1314",237299143,201812,-0.00868702676823976
"1315",237299493,201806,0.0648403069041605
"1316",237300017,201812,0.316107906157588
"1317",237300355,201812,0.000276222823238359
"1318",237303018,201806,0.522319253307417
"1319",237303789,201812,0.2084696042132
"1320",237312901,201809,0.00288406675700735
"1321",237317490,201812,0.0170501768512821
"1322",237319371,201806,0.377323333752944
"1323",237319621,201806,0.000691924620798422
"1324",237346733,201812,-0.530911579197906
"1325",237348835,201812,0.199996303817951
"1326",237353267,201812,-0.149743298554428
"1327",237354073,201806,0.0187768481065026
"1328",237356022,201812,0.000334203817695704
"1329",237362592,201812,0.316981505967085
"1330",237364935,201806,0.178804165935625
"1331",237367331,201806,0.0304013685103572
"1332",237368197,201812,0.186196438592057
"1333",237368244,201812,0.230040799120786
"1334",237368656,201904,0.0224912704488935
"1335",237376130,201812,-0.0403518542238657
"1336",237376539,201806,0.0658408056283625
"1337",237377602,201806,-0.0307469711319351
"1338",237380888,201812,-0.0351442392928602
"1339",237390996,201806,0.0382393199744578
"1340",237393720,201812,0.303124407329725
"1341",237394320,201812,0.149558151156691
"1342",237398279,201812,-0.0167468555434452
"1343",237412908,201906,0.0221286056441913
"1344",237412908,201806,0.118280493213102
"1345",237414729,201812,0.12475639311425
"1346",237415846,201806,0.197070203043497
"1347",237416304,201806,0.00328615827747025
"1348",237417424,201806,0.0233388875700977
"1349",237421892,201812,0.09849679463231
"1350",237426312,201806,0.125803483578341
"1351",237428011,201812,-2.23088287793492
"1352",237431255,201806,0.0415736034549309
"1353",237431696,201906,0.10463671805004
"1354",237443009,201803,0.156327495121305
"1355",237444508,201812,0.0157602174594116
"1356",237447614,201906,0.294780334188592
"1357",237458273,201906,-0.298672832092241
"1358",239233412,201809,-0.392037544670408
"1359",240795389,201806,0.0337591207297565
"1360",240818341,201806,0.0262054338633449
"1361",250965469,201806,0.218338372148129
"1362",250965592,201806,-0.0938889825146675
"1363",250969422,201812,0.218486604765801
"1364",250989247,201806,0.015479085276142
"1365",251153028,201806,0.0223657931329827
"1366",251155958,201806,-0.0207734646514216
"1367",251156265,201906,0.0190804704361502
"1368",251157381,201806,0.00307288093535156
"1369",251180898,201806,0.182285074590677
"1370",251193018,201806,0.0989682974107173
"1371",251201741,201812,-0.212037070193448
"1372",251201846,201806,0.0321428359385818
"1373",251209938,201806,0.0389055380461788
"1374",251211464,201906,0.0392122856847834
"1375",251219610,201806,-0.0207480184826369
"1376",251232427,201812,0.0885244150016027
"1377",251290469,201812,0.0490430853847363
"1378",251325425,201812,-0.109674699641678
"1379",251370668,201812,-0.765361340626091
"1380",251372007,201812,0.115965374426879
"1381",251382510,201806,0.252084010826696
"1382",251383079,201806,-0.0036539995920713
"1383",251419017,201812,NA
"1384",251427632,201812,0.00148777881992593
"1385",251429302,201809,-0.465437606871204
"1386",251433387,201812,-0.0259857088171494
"1387",251445441,201812,0.155373175838419
"1388",251445713,201806,0.0795032054982796
"1389",251461831,201812,0.703320811067546
"1390",251466052,201812,0.00126837293025141
"1391",251471440,201809,0.211349833636375
"1392",251485031,201812,-0.066090074816766
"1393",251497792,201802,0.183564466880312
"1394",251515795,201806,-0.283315753827706
"1395",251522733,201906,0.484914954328801
"1396",251524446,201806,NA
"1397",251534235,201812,-0.0224609982346947
"1398",251541548,201812,0.125722954816436
"1399",251589088,201901,0.323561703870524
"1400",251591350,201812,0.131551505865476
"1401",251592420,201806,0.179471325812993
"1402",251598389,201809,-0.169702392447579
"1403",251598402,201812,-0.628474765442433
"1404",251605762,201812,0.0207391350361101
"1405",251626297,201812,-0.0517470209207734
"1406",251626784,201812,-0.300819892887339
"1407",251635121,201809,0.258115043564416
"1408",251637937,201809,0.130101595737542
"1409",251638640,201812,-0.639436158677551
"1410",251639115,201906,0.896488390580882
"1411",251644683,201812,0.0474508058922557
"1412",251649514,201812,0.300444330310644
"1413",251653363,201806,0.172999062687501
"1414",251657575,201812,-0.358030916899963
"1415",251672592,201812,0.206982313927782
"1416",251674112,201806,0.146731519633906
"1417",251689720,201806,-0.122286641456494
"1418",251694686,201906,0.733569590944173
"1419",251696634,201812,-0.103165680773022
"1420",251698524,201904,-0.713094108795918
"1421",251701123,201806,-0.0240263014840541
"1422",251704924,201812,0.703024453024453
"1423",251721080,201812,0.107023374049516
"1424",251722943,201806,-0.102734367893463
"1425",251728614,201812,0.135823284179745
"1426",251730915,201903,-0.0186284958414864
"1427",251739814,201806,-1.87750578391034
"1428",251740509,201806,0.783291797594539
"1429",251743986,201812,1.00041416971755
"1430",251757763,201812,NA
"1431",251758628,201812,1.18519098706995
"1432",251758844,201812,0.543995344485941
"1433",251762305,201806,0.0124251987084573
"1434",251780107,201812,0.0559363505358689
"1435",251794823,201906,-0.0797943270426037
"1436",251801884,201812,0.271502994425906
"1437",251807686,201806,0.495395156738737
"1438",251818381,201809,0.164910291095424
"1439",251823770,201712,-1.26573252838439
"1440",251823770,201812,-0.322554700710511
"1441",251840807,201806,-0.305513198022926
"1442",251855442,201812,NA
"1443",251855490,201812,0.192225942035406
"1444",251858580,201812,0.0318287430194166
"1445",251863996,201812,-0.450905171047208
"1446",251897698,201812,0.175199717726249
"1447",256068246,201809,0.0192611113376909
"1448",256069264,201806,0.0104001179193302
"1449",256069770,201806,-0.030568536576895
"1450",256084090,201806,0.0428595295938935
"1451",256085619,201906,-0.0418593683353928
"1452",260006476,201812,0.0952133181573714
"1453",260078223,201812,0.169110613148825
"1454",260149985,201812,1
"1455",260217222,201812,0.0937516554537268
"1456",260221046,201806,0.137870998401521
"1457",260393656,201812,0.132795892993222
"1458",260421563,201812,0.619559243956838
"1459",260452137,201812,0.198977217425066
"1460",260614081,201812,0.035199819675655
"1461",260679687,201812,NA
"1462",260762693,201812,1.88013069031539
"1463",260762693,201612,-0.572877072147623
"1464",260762693,201712,-0.0421516900772007
"1465",260833850,201812,-0.00671130271388617
"1466",261202901,201812,0.871147833854399
"1467",261210093,201806,0.227553417450873
"1468",261214312,201812,0.0770505099311464
"1469",261245799,201812,-0.138193884331368
"1470",261274843,201812,0.0531140165893435
"1471",261407469,201812,0.138684452621895
"1472",261409964,201812,-0.109363137614416
"1473",261590829,201812,0.00185
"1474",261590898,201812,-0.761350228287077
"1475",261665826,201812,-1.48391881869058
"1476",261666325,201812,0.0754806447259477
"1477",261705219,201812,0.111597698516432
"1478",261712321,201806,0.0506870930136712
"1479",261808937,201810,NA
"1480",261870077,201812,0.445749144677736
"1481",261876589,201812,0.458783864477782
"1482",261931708,201712,-0.211529165218618
"1483",261947374,201806,-0.00258729903537837
"1484",261968933,201812,0.204312558801841
"1485",261995944,201903,0.149063017049133
"1486",262051792,201812,0.833723205171827
"1487",262058861,201803,-0.0759241970915881
"1488",262063489,201812,-0.19175335943128
"1489",262092132,201806,1
"1490",262123010,201812,0.868833381985152
"1491",262167082,201809,0.0412035525026602
"1492",262190732,201806,0.364497158756421
"1493",262191929,201812,0.182286354024132
"1494",262335395,201812,0.099713077443042
"1495",262352365,201812,-0.192747512544181
"1496",262420702,201812,0.662049978710519
"1497",262424174,201812,-0.121904800144546
"1498",262541233,201806,0.360576267530105
"1499",262665278,201909,-1.75384819532909
"1500",262665278,201809,0.322064326893901
"1501",262699081,201812,0.752057721784284
"1502",262842736,201806,0.12975046635083
"1503",263100297,201809,0.0766785690013018
"1504",263100372,201809,-0.0663685329670784
"1505",263120543,201812,0.990234375
"1506",263128590,201806,0.0552296253834147
"1507",263187721,201812,0.0275997483977356
"1508",263188804,201806,0.263237039038545
"1509",263312955,201812,0.0485729069745112
"1510",263389252,201812,0.227163424065147
"1511",263443336,201806,0.546354850864062
"1512",263547211,201812,-0.224637033031034
"1513",263588414,201812,0.0223043332213638
"1514",263618867,201806,0.0408935814073263
"1515",263619775,201806,-0.0675073130555792
"1516",263836207,201812,0.167836152564227
"1517",263900335,201712,0.56155805887228
"1518",263900335,201812,0.433550161298852
"1519",263909820,201812,0.638272799106291
"1520",263959619,201812,0.1508869416542
"1521",264107739,201812,0.0664187772285274
"1522",264117989,201812,0.179580983750469
"1523",264142930,201806,-0.0357310405998028
"1524",264246183,201806,0.532484005321739
"1525",264262998,201812,0.0761542864667453
"1526",264271547,201812,0.279479345658247
"1527",264307457,201906,0.294614606874595
"1528",264331988,201906,0.0544317773261699
"1529",264374725,201806,0.675190918314229
"1530",264421601,201812,-0.337339743589744
"1531",264468628,201812,0.987569584649213
"1532",264482725,201812,-0.0703554750686621
"1533",264498990,201812,0.116992519706641
"1534",264521206,201812,0.234645692496724
"1535",264577399,201812,-0.652327389058766
"1536",264579045,201812,0.0556797029491455
"1537",264664616,201810,0.025746206599155
"1538",264810482,201812,-0.850701392575652
"1539",264826876,201812,-0.0332595151703904
"1540",270000343,201812,NA
"1541",270037508,201806,0.150816144713421
"1542",270049012,201806,0.336437539593281
"1543",270070164,201812,0.0739413164155432
"1544",270173489,201812,0.345242637870014
"1545",270181645,201812,0.00569676911808589
"1546",270291691,201806,0.308040982884655
"1547",270449072,201806,0.09939785887368
"1548",270517477,201806,0.0579677152317881
"1549",270580274,201812,-0.0526025016683707
"1550",270615239,201806,-0.185176146630882
"1551",270625538,201806,0.988562801656106
"1552",270740203,201812,0.119769517599785
"1553",270814295,201812,0.624282060171088
"1554",270819276,201806,0.0269247905320939
"1555",270829684,201812,0.0214396418116067
"1556",270829684,201712,NA
"1557",270858135,201809,0.195122046628071
"1558",270947808,201806,0.25885797204215
"1559",270975339,201809,0.515290989947066
"1560",270995580,201903,-0.0608074578193676
"1561",271037159,201812,0.0398155898358746
"1562",271053884,201706,1.30919485469271
"1563",271202317,201812,-0.24787584532686
"1564",271348133,201812,0.225638132105399
"1565",271359283,201812,-0.0328546120870353
"1566",271374749,201812,0.141590472989359
"1567",271427181,201812,0.19370757838511
"1568",271435687,201812,NA
"1569",271435687,201712,0.540934017588334
"1570",271476031,201812,-0.231001859120017
"1571",271642425,201809,-1.76121318640658
"1572",271660048,201812,0.810720306313135
"1573",271720590,201812,0.670325506030551
"1574",271747560,201812,-0.0296438310707292
"1575",271761971,201812,0.0661938257693386
"1576",271824650,201806,0.489998099395409
"1577",271832686,201806,0.520664634401237
"1578",271916296,201712,-0.63859238970802
"1579",271916296,201812,-21.8833083992306
"1580",272012662,201810,0.164281147318533
"1581",272012662,201710,0.380329308830368
"1582",272070017,201809,0.961473990897294
"1583",272094434,201812,-0.0360389784487591
"1584",272095088,201812,0.0268486727740401
"1585",272230034,201806,-0.0519604990215525
"1586",272327695,201812,0.101239696411543
"1587",272486781,201812,0.0144822693484649
"1588",272669910,201812,0.163704355477343
"1589",272790053,201809,0.00427892909384067
"1590",272803038,201806,0.426538360514816
"1591",272810691,201808,0.0272412495295446
"1592",272814156,201812,0.33439872440368
"1593",272877067,201812,0.14722810918482
"1594",272950701,201812,-0.343012241805046
"1595",272975837,201812,-0.116751219080142
"1596",273028186,201812,0.234297020663234
"1597",273156259,201812,0.501576068245285
"1598",273267930,201812,0.504050617801053
"1599",273288425,201812,0.0907744874715262
"1600",273292060,201812,0.734787029817194
"1601",273296964,201812,0.397967100641202
"1602",273306298,201812,0.999676735306262
"1603",273341860,201812,0.0781909883935096
"1604",273416948,201812,0.0455758925999193
"1605",273523909,201812,0.0771932976596975
"1606",273539886,201812,0.534792010105119
"1607",273566747,201812,0.131959713233966
"1608",273600343,201812,0.0339034289433348
"1609",273648930,201809,-0.0730558875728929
"1610",273733278,201806,NA
"1611",273741984,201812,0.0360986321867347
"1612",273842364,201812,0.0181160579969913
"1613",273874397,201812,0.0322139375883072
"1614",273941355,201806,-0.277729404570913
"1615",274032617,201812,0.261069573630695
"1616",274149384,201806,0.499082463310511
"1617",274557571,201712,0.0139607425441266
"1618",274557571,201812,1
"1619",274576805,201712,-0.00088943566553894
"1620",274584922,201812,0.288021337696597
"1621",274660632,201812,-0.0386612703516845
"1622",274673757,201805,-0.114209998198986
"1623",275374482,201812,0.213070376162928
"1624",275551434,201806,-5.11170769594435
"1625",300002632,201806,-0.0483307044890096
"1626",300009187,201906,0.188055526311832
"1627",300021150,201812,0.613259931570492
"1628",300034668,201812,0.377385583268771
"1629",300043311,201906,0.0314457542499192
"1630",300054644,201812,0.144505426321608
"1631",300056876,201810,0.224369760986401
"1632",300087360,201906,0.0367996463697646
"1633",300098608,201812,1
"1634",300103115,201809,0.139419028317663
"1635",300129998,201812,NA
"1636",300137302,201906,0.910290288923776
"1637",300141120,201812,0.024980281256613
"1638",300141220,201812,0.120611630241718
"1639",300155183,201906,-4.87052531700164
"1640",300160308,201812,-0.0329419008664292
"1641",300181961,201812,0.058786741713571
"1642",300183050,201812,-0.250419483379801
"1643",300203259,201806,0.117076801084438
"1644",300205474,201806,0.518876011169055
"1645",300218330,201812,0.782233329546745
"1646",300218536,201812,-0.04742356004717
"1647",300246447,201812,0.168968141785365
"1648",300272104,201812,-0.104730010209671
"1649",300273769,201812,-0.588467182689264
"1650",300283483,201812,0.00468921647607788
"1651",300315618,201806,0.046864272122722
"1652",300394476,201812,0.228088701161563
"1653",300409593,201812,0.940557963281573
"1654",300419925,201806,0.10208615517045
"1655",300421837,201806,0.159204132335478
"1656",300445216,201806,0.89646065722038
"1657",300479115,201806,2.24898337098626
"1658",300479790,201812,0.006880604760249
"1659",300622312,201806,0.218700368785162
"1660",300630211,201907,0.10254209747494
"1661",300698663,201806,0.89719578078594
"1662",300931393,201812,NA
"1663",310502562,201812,-0.0687154519656234
"1664",310536655,201812,-0.0640245021524761
"1665",310648619,201812,0.302813579896612
"1666",310651750,201806,0.336455924185908
"1667",310710683,201812,0.13050367664278
"1668",310713350,201806,0.0274271887157069
"1669",310714190,201812,0.110837791870817
"1670",310716914,201812,0.0244862228874878
"1671",310718027,201803,-0.0517775930387502
"1672",310718042,201812,0.152650435268242
"1673",310718622,201810,0.0324118057940418
"1674",310719367,201807,-0.0295597079336063
"1675",310720520,201812,0.0694504454084651
"1676",310720523,201812,0.0130374090471187
"1677",310723063,201906,0.0416917616959428
"1678",310723686,201902,0.0430603574150313
"1679",310723686,201802,0.0262929817925584
"1680",310731111,201812,-0.0656407653912772
"1681",310738285,201903,0.0104701819749245
"1682",310811788,201806,0.0211337208041125
"1683",310831240,201812,0.139952755570374
"1684",310859104,201812,0.0359477298029618
"1685",310872922,201812,0.0310780167515376
"1686",310885010,201812,0.279153258681875
"1687",310888163,201812,-0.163560481418073
"1688",310896363,201812,0.0661192934411691
"1689",310900246,201904,0.35895724881281
"1690",310918399,201812,-0.0387236771460956
"1691",310921713,201812,0.173186935095773
"1692",310930919,201812,NA
"1693",310933744,201812,0.544361710362902
"1694",310936872,201906,0.162026125598875
"1695",310936874,201906,0.825860513486974
"1696",310939288,201809,-0.0717065738787947
"1697",310939742,201906,0.133554168084782
"1698",310941461,201906,0.17404785460334
"1699",310945928,201806,-0.413384321223709
"1700",310950828,201812,0.202732173591454
"1701",310954931,201812,NA
"1702",310958492,201809,0.0771947448905558
"1703",310958493,201809,0.287165746608771
"1704",310958498,201809,0.168386791597327
"1705",310962007,201812,0.220224812724448
"1706",310968258,201809,0.336584568693825
"1707",310973498,201812,-0.0379320617207191
"1708",310978908,201809,-0.398485962068319
"1709",310984856,201812,-0.0529819988022686
"1710",310984884,201812,0.0741724336621069
"1711",310996010,201906,-0.66437973935594
"1712",311002999,201903,0.104261620137961
"1713",311002999,201803,0.0968527060606723
"1714",311010792,201806,0.0230759323097904
"1715",311010792,201906,0.0598154355451092
"1716",311037325,201809,0.235747282168901
"1717",311037326,201906,1
"1718",311038581,201809,0.105100142694128
"1719",311046787,201809,0.154277716003766
"1720",311046788,201909,0.150831966790133
"1721",311046798,201906,0.300084290487362
"1722",311046821,201809,0.208830199644973
"1723",311046828,201809,0.10574957892082
"1724",311046830,201906,0.184375683649198
"1725",311046835,201906,0.139374303641588
"1726",311057335,201812,0.378256617781881
"1727",311064807,201812,0.139319482718105
"1728",311070541,201806,0.039758836746632
"1729",311070751,201808,0.327242147485736
"1730",311070754,201808,0.173832240501525
"1731",311070756,201808,0.30270379536846
"1732",311070763,201808,0.226014497179973
"1733",311070765,201906,0.132041938397977
"1734",311070769,201808,0.120341728219276
"1735",311070783,201907,0.138600658844178
"1736",311070789,201809,0.289361004915347
"1737",311070790,201808,0.10470121731644
"1738",311075744,201812,0.721348268315744
"1739",311092113,201812,0.12931626010652
"1740",311094791,201808,0.244517450000541
"1741",311094794,201808,0.204593646666919
"1742",311094807,201808,-0.00572016867164032
"1743",311094820,201906,0.211936020236005
"1744",311094828,201808,0.355315665457312
"1745",311101401,201812,0.0572681683417399
"1746",311104456,201806,0.0417373136465557
"1747",311111703,201812,0.0411589006912176
"1748",311119704,201812,0.0878708742949694
"1749",311124220,201812,0.0360550503536335
"1750",311129632,201812,0.139110906554391
"1751",311131825,201812,0.394650612688072
"1752",311132656,201907,0.0168335885154022
"1753",311132659,201907,0.0832528399644035
"1754",311132673,201907,0.227763714030676
"1755",311132675,201907,0.194221179514658
"1756",311132676,201907,0.17504467827634
"1757",311134099,201907,0.30666631964326
"1758",311145544,201806,-0.137676658496787
"1759",311148265,201806,0.0557019993298336
"1760",311182333,201903,1
"1761",311185975,201806,-0.0655438561824248
"1762",311190377,201812,0.0985295997954226
"1763",311196894,201812,0.0660650418396234
"1764",311197428,201907,0.049018155272074
"1765",311208260,201812,0.146793527124259
"1766",311217994,201806,0.223779383256769
"1767",311240715,201806,0.0920207773909561
"1768",311248889,201907,4.0216053010945e-05
"1769",311248895,201808,0.179086920074099
"1770",311249522,201812,-0.462214367808989
"1771",311254635,201812,-18.2254791431793
"1772",311254891,201909,-0.0174421702969734
"1773",311255250,201809,0.145073934832782
"1774",311272434,201812,0.179928820696816
"1775",311286856,201806,0.329490332536026
"1776",311288290,201907,0.0362238189788474
"1777",311288291,201906,0.13837411200522
"1778",311288292,201907,0.289976205197384
"1779",311288296,201808,0.129720212356039
"1780",311288297,201808,-0.00349794478277577
"1781",311288298,201908,0.205095511423076
"1782",311299926,201812,0.00861749831802657
"1783",311328514,201812,NA
"1784",311332390,201812,0.231271932630833
"1785",311333992,201806,0.114059178107764
"1786",311349995,201812,0.093066520270009
"1787",311351377,201907,0.236433589734097
"1788",311353685,201812,0.0240015913333537
"1789",311355095,201812,0.377078408590088
"1790",311361781,201907,0.217299537207366
"1791",311361782,201907,0.0758710179283336
"1792",311368189,201809,-0.184555482052462
"1793",311373321,201906,0.237862389844866
"1794",311373323,201906,0.182396616519319
"1795",311373324,201906,0.110865788330679
"1796",311378504,201906,0.10908746581923
"1797",311380384,201812,-0.157101169783552
"1798",311384497,201812,0.401597325408618
"1799",311385444,201812,0.331198275493683
"1800",311387771,201812,0.300818181818182
"1801",311390350,201906,0.244185703975373
"1802",311390351,201906,0.0916378733774123
"1803",311390353,201906,-0.0340660535571643
"1804",311402513,201806,-0.110513335106512
"1805",311417955,201809,-0.094349804824522
"1806",311417956,201808,0.220410503660452
"1807",311417957,201809,0.0936359494760872
"1808",311417958,201907,0.0919396076631424
"1809",311423831,201809,0.169375800399725
"1810",311424905,201904,0.164574432440597
"1811",311427721,201907,0.139560530778261
"1812",311432146,201907,0.177061173412909
"1813",311443005,201812,0.306652901147992
"1814",311443536,201812,-0.135471102891903
"1815",311445223,201812,0.0158091371258695
"1816",311445533,201812,-0.343822385054426
"1817",311449419,201809,0.439992632321858
"1818",311449420,201908,0.165557846873565
"1819",311456153,201806,-3.02094285714286
"1820",311457626,201812,0.11988072970879
"1821",311471273,201806,-0.0699752925180677
"1822",311472366,201806,0.146998698792704
"1823",311478436,201812,-0.0650178932076675
"1824",311480295,201806,0.0343593761507684
"1825",311480310,201906,0.859511218686087
"1826",311483386,201812,0.0620687154856374
"1827",311487833,201812,-0.0286355258188705
"1828",311499467,201906,0.0191940354578162
"1829",311499472,201906,-0.115809012134949
"1830",311499481,201906,0.325634993547839
"1831",311504057,201906,0.336805343433726
"1832",311519694,201812,-0.145831492249775
"1833",311526415,201812,-0.0730630594286936
"1834",311528747,201812,NA
"1835",311531583,201812,0.159368060864184
"1836",311535241,201806,0.483799247909057
"1837",311545020,201812,0.262159699282378
"1838",311551853,201812,0.150247591150748
"1839",311561713,201808,0.342922697340115
"1840",311563638,201812,-1.87735591368479
"1841",311571336,201712,-0.0740500738808496
"1842",311572690,201812,0.194483611982389
"1843",311574101,201812,-0.0660610336920092
"1844",311577548,201906,0.0914859092187145
"1845",311577549,201909,0.0427151719568753
"1846",311577550,201808,0.0515997396217952
"1847",311577551,201906,0.229102307391221
"1848",311578102,201806,-0.00315269558734449
"1849",311579335,201812,0.120563200093043
"1850",311580887,201812,0
