"","ein","tax_pd","currentratio"
"1245",237037297,201812,15.2580147737144
"1246",237044492,201812,18.5922806098696
"1247",237047048,201812,2.84928224477405
"1248",237056987,201806,1.60158508675172
"1249",237058381,201806,1.22030165953833
"1250",237061499,201806,8.24120674938585
"1251",237061564,201812,2.58303356622044
"1252",237062976,201812,2.29279108977581
"1253",237063141,201806,1.04578880372171
"1254",237072697,201806,9.98228691687127
"1255",237073045,201810,0.675914707426066
"1256",237078882,201812,40.8561488539663
"1257",237078895,201812,NA
"1258",237078895,201812,NA
"1259",237084455,201812,2.8987153087108
"1260",237085960,201806,1.57132546255893
"1261",237087890,201812,13.8442057672127
"1262",237088799,201906,259.411978221416
"1263",237089722,201812,30.7781133194435
"1264",237089977,201812,11.4738800443419
"1265",237095139,201812,71.9425038639876
"1266",237097000,201806,8.84482276771158
"1267",237098123,201812,6.47119568434181
"1268",237098744,201812,0.687221974267194
"1269",237101203,201812,4.60530551415797
"1270",237102834,201803,3.99862229905728
"1271",237106474,201812,315.083562901745
"1272",237113307,201903,0.936336870857388
"1273",237113307,201803,1.32061292484568
"1274",237115003,201806,20.1854383997296
"1275",237117119,201812,8.99702894062903
"1276",237120670,201806,10.0092935952021
"1277",237121174,201812,6.30001642412056
"1278",237129398,201812,9.05323402466383
"1279",237130295,201809,NA
"1280",237131204,201806,6.8229309473988
"1281",237131446,201906,4.23621282751969
"1282",237131446,201806,7.66078020552729
"1283",237138165,201812,10.7618733718284
"1284",237138692,201812,NA
"1285",237139963,201806,4.31324476560221
"1286",237148225,201904,1.49664713026031
"1287",237154645,201812,18.8419048087083
"1288",237157433,201806,1.63289636408607
"1289",237164223,201812,5.63165170941122
"1290",237168031,201806,4.52470448060703
"1291",237169558,201812,18.4842345388479
"1292",237173177,201812,NA
"1293",237179787,201806,4.54285839913422
"1294",237181388,201812,14.5658709399729
"1295",237181440,201806,1.14458068741415
"1296",237187286,201812,7.20061007109296
"1297",237204495,201812,46.918440253304
"1298",237219506,201812,11.5562555260831
"1299",237230453,201807,2.35540405207611
"1300",237230578,201812,29.3782709580007
"1301",237232208,201812,10.418502573974
"1302",237235755,201806,11.9608855683129
"1303",237236840,201812,3.93228380286012
"1304",237237898,201806,10.5572994072575
"1305",237249368,201806,1.66460488382535
"1306",237254097,201806,7.18679210887158
"1307",237255988,201812,24.9966902170454
"1308",237265066,201806,3.65826065235944
"1309",237279074,201906,3.27469476644081
"1310",237279074,201806,2.67280214115935
"1311",237285823,201812,NA
"1312",237292125,201806,-0.0623600987200826
"1313",237293380,201812,0.489381970549429
"1314",237299143,201812,2.0906759086381
"1315",237299493,201806,2.4093988948259
"1316",237300017,201812,58.6848518850987
"1317",237300355,201812,19.5796419255395
"1318",237303018,201806,19.1545214060483
"1319",237303789,201812,43.6432670237184
"1320",237312901,201809,31.8501112877583
"1321",237317490,201812,5.06635289067411
"1322",237319371,201806,6.89466855477873
"1323",237319621,201806,3.63418561826022
"1324",237346733,201812,58.0404494382022
"1325",237348835,201812,1.846478340558
"1326",237353267,201812,14.4083430179216
"1327",237354073,201806,3.52786011916545
"1328",237356022,201812,0.713952928719257
"1329",237362592,201812,10.1522068012892
"1330",237364935,201806,2.39394669764292
"1331",237367331,201806,9.22952677443305
"1332",237368197,201812,184.858168761221
"1333",237368244,201812,18.4475945017182
"1334",237368656,201904,20.8232065114518
"1335",237376130,201812,1.55837248073792
"1336",237376539,201806,1.07774390243902
"1337",237377602,201806,14.1665897183692
"1338",237380888,201812,30.1177513838878
"1339",237390996,201806,13.0817504207742
"1340",237393720,201812,39.9000312836734
"1341",237394320,201812,2.57516448104552
"1342",237398279,201812,92.7381943898798
"1343",237412908,201906,2.76508364385951
"1344",237412908,201806,17.7762449280708
"1345",237414729,201812,5.5891104192886
"1346",237415846,201806,8.72582585593263
"1347",237416304,201806,14.1211435084639
"1348",237417424,201806,4.36832720655586
"1349",237421892,201812,6.91687828832461
"1350",237426312,201806,57.8649198490122
"1351",237428011,201812,62.0947815503837
"1352",237431255,201806,2.19476925283959
"1353",237431696,201906,34.3495764546919
"1354",237443009,201803,0.514890431517579
"1355",237444508,201812,1.53511263151101
"1356",237447614,201906,4.78772306698679
"1357",237458273,201906,61.8457486832205
"1358",239233412,201809,1.17357519315877
"1359",240795389,201806,5.85512511135906
"1360",240818341,201806,4.9884879982982
"1361",250965469,201806,13.9317074867222
"1362",250965592,201806,7.97790360849503
"1363",250969422,201812,1.91315482686293
"1364",250989247,201806,0.501671140358473
"1365",251153028,201806,2.65559197061208
"1366",251155958,201806,1.21342348874324
"1367",251156265,201906,4.59402654588282
"1368",251157381,201806,8.53590344609975
"1369",251180898,201806,1.14834092333819
"1370",251193018,201806,79.4099177672564
"1371",251201741,201812,32.3340677966102
"1372",251201846,201806,5.74323846863994
"1373",251209938,201806,4.23917937131139
"1374",251211464,201906,2.66908544976855
"1375",251219610,201806,7.55194415572919
"1376",251232427,201812,9.1796326827959
"1377",251290469,201812,5.16453782388822
"1378",251325425,201812,NA
"1379",251370668,201812,11.9895154363727
"1380",251372007,201812,2.51983669706647
"1381",251382510,201806,7.94477284842741
"1382",251383079,201806,3.16825518546014
"1383",251419017,201812,1020.67207207207
"1384",251427632,201812,NA
"1385",251429302,201809,NA
"1386",251433387,201812,2.6886869234943
"1387",251445441,201812,2.09302814642943
"1388",251445713,201806,1.63147327468626
"1389",251461831,201812,1.38752076761243
"1390",251466052,201812,1.03319127227896
"1391",251471440,201809,5.80211189545534
"1392",251485031,201812,37.0805369127517
"1393",251497792,201802,21.4213988530305
"1394",251515795,201806,NA
"1395",251522733,201906,7.2761232633757
"1396",251524446,201806,NA
"1397",251534235,201812,2.05045442898699
"1398",251541548,201812,35.3995012223737
"1399",251589088,201901,NA
"1400",251591350,201812,3.16929625102133
"1401",251592420,201806,1.6469402383299
"1402",251598389,201809,28.0184215447915
"1403",251598402,201812,17.8687584614159
"1404",251605762,201812,2.17856399063653
"1405",251626297,201812,0.686740124040242
"1406",251626784,201812,72.0115332428765
"1407",251635121,201809,18.7878365999203
"1408",251637937,201809,27.5933353903116
"1409",251638640,201812,70.5921680993314
"1410",251639115,201906,NA
"1411",251644683,201812,38.7921563268653
"1412",251649514,201812,52.7363813854831
"1413",251653363,201806,9.99446994670199
"1414",251657575,201812,15.105207145572
"1415",251672592,201812,0.533491744848212
"1416",251674112,201806,0.476648602569567
"1417",251689720,201806,8.70418020367364
"1418",251694686,201906,22.3130345315414
"1419",251696634,201812,9.90302312434382
"1420",251698524,201904,NA
"1421",251701123,201806,2.46043020604181
"1422",251704924,201812,21.6341463414634
"1423",251721080,201812,5.82279210488402
"1424",251722943,201806,2.69351066939491
"1425",251728614,201812,0.99506289787825
"1426",251730915,201903,2.62626009642477
"1427",251739814,201806,NA
"1428",251740509,201806,NA
"1429",251743986,201812,NA
"1430",251757763,201812,2.69354564755839
"1431",251758628,201812,17.4966063709559
"1432",251758844,201812,74.1006642820644
"1433",251762305,201806,42.2750635670178
"1434",251780107,201812,0.560589174280875
"1435",251794823,201906,1.42543933761406
"1436",251801884,201812,261.893939393939
"1437",251807686,201806,4037.66666666667
"1438",251818381,201809,6.24910873814097
"1439",251823770,201712,35.5066793326605
"1440",251823770,201812,50.5318547318194
"1441",251840807,201806,63.5387723686742
"1442",251855442,201812,NA
"1443",251855490,201812,51.1537192071651
"1444",251858580,201812,18.6964800923254
"1445",251863996,201812,NA
"1446",251897698,201812,2.1635425888149
"1447",256068246,201809,2.60088480679194
"1448",256069264,201806,4.26095861866002
"1449",256069770,201806,5.85482228579741
"1450",256084090,201806,12.0921779988944
"1451",256085619,201906,1.77504292657373
"1452",260006476,201812,1.80783582089552
"1453",260078223,201812,1.08153000872217
"1454",260149985,201812,1658.75761124122
"1455",260217222,201812,0.0427269291283214
"1456",260221046,201806,59.1046511627907
"1457",260393656,201812,0.0483152295189352
"1458",260421563,201812,60.9456275155507
"1459",260452137,201812,13.9797088379284
"1460",260614081,201812,9.05090007545543
"1461",260679687,201812,NA
"1462",260762693,201812,NA
"1463",260762693,201612,NA
"1464",260762693,201712,NA
"1465",260833850,201812,99.814035644822
"1466",261202901,201812,15.0847923961981
"1467",261210093,201806,57.9075144508671
"1468",261214312,201812,4.52928271652041
"1469",261245799,201812,3.8428378012456
"1470",261274843,201812,NA
"1471",261407469,201812,4.58019310714765
"1472",261409964,201812,1.43323863636364
"1473",261590829,201812,NA
"1474",261590898,201812,184.808625336927
"1475",261665826,201812,NA
"1476",261666325,201812,86.9250097389949
"1477",261705219,201812,5.63859649122807
"1478",261712321,201806,3.14830744320194
"1479",261808937,201810,NA
"1480",261870077,201812,2.97029963500552
"1481",261876589,201812,NA
"1482",261931708,201712,NA
"1483",261947374,201806,0.893412858388992
"1484",261968933,201812,1801.19
"1485",261995944,201903,2.39894159024422
"1486",262051792,201812,NA
"1487",262058861,201803,5.88798963330075
"1488",262063489,201812,10.3844871064834
"1489",262092132,201806,NA
"1490",262123010,201812,963.873015873016
"1491",262167082,201809,5.51997041420118
"1492",262190732,201806,187.474396135266
"1493",262191929,201812,100.617345443891
"1494",262335395,201812,2817.29126213592
"1495",262352365,201812,5.48444804443416
"1496",262420702,201812,16.5131924569726
"1497",262424174,201812,642.322580645161
"1498",262541233,201806,21.4375115037732
"1499",262665278,201909,NA
"1500",262665278,201809,NA
"1501",262699081,201812,3.29354668341493
"1502",262842736,201806,7.89232862956503
"1503",263100297,201809,1.23897080215522
"1504",263100372,201809,1.69061821416425
"1505",263120543,201812,NA
"1506",263128590,201806,55.1732271856111
"1507",263187721,201812,NA
"1508",263188804,201806,1.33977549242462
"1509",263312955,201812,12.5431804645622
"1510",263389252,201812,2.51468580383506
"1511",263443336,201806,1.4001720113036
"1512",263547211,201812,16.1271053927271
"1513",263588414,201812,55.5172413793103
"1514",263618867,201806,9.63044260525369
"1515",263619775,201806,0.126084070217664
"1516",263836207,201812,1.27457562296662
"1517",263900335,201712,15.9003887269193
"1518",263900335,201812,NA
"1519",263909820,201812,NA
"1520",263959619,201812,NA
"1521",264107739,201812,0.395900857959962
"1522",264117989,201812,4.72476853246021
"1523",264142930,201806,38.6993389883401
"1524",264246183,201806,34.7760649087221
"1525",264262998,201812,2.88043753695413
"1526",264271547,201812,130.198979591837
"1527",264307457,201906,3.09597941533626
"1528",264331988,201906,0.419050454618327
"1529",264374725,201806,7.88287614918903
"1530",264421601,201812,96.4438502673797
"1531",264468628,201812,0.397894736842105
"1532",264482725,201812,4.43242382981733
"1533",264498990,201812,1.65271994183356
"1534",264521206,201812,30.5889952645666
"1535",264577399,201812,NA
"1536",264579045,201812,106.452016632017
"1537",264664616,201810,8.30674507909435
"1538",264810482,201812,NA
"1539",264826876,201812,0.0796483380219666
"1540",270000343,201812,NA
"1541",270037508,201806,1.80120022763571
"1542",270049012,201806,192.323890519255
"1543",270070164,201812,21.186249863373
"1544",270173489,201812,53.4113014264471
"1545",270181645,201812,NA
"1546",270291691,201806,162.56384323641
"1547",270449072,201806,NA
"1548",270517477,201806,NA
"1549",270580274,201812,5.70471673596674
"1550",270615239,201806,2.73551401869159
"1551",270625538,201806,4.13408820023838
"1552",270740203,201812,15.0425642058037
"1553",270814295,201812,1363.36342592593
"1554",270819276,201806,9.20752576344899
"1555",270829684,201812,46.1684397163121
"1556",270829684,201712,NA
"1557",270858135,201809,NA
"1558",270947808,201806,36.2116220845961
"1559",270975339,201809,418.680057733943
"1560",270995580,201903,0.484935712914988
"1561",271037159,201812,2.3791322193589
"1562",271053884,201706,0.985748498954328
"1563",271202317,201812,12.2856232157211
"1564",271348133,201812,0.228928571428571
"1565",271359283,201812,1.42627637848877
"1566",271374749,201812,5.00730534684788
"1567",271427181,201812,NA
"1568",271435687,201812,NA
"1569",271435687,201712,NA
"1570",271476031,201812,1.023346067552
"1571",271642425,201809,3134.35520833333
"1572",271660048,201812,148.957462686567
"1573",271720590,201812,NA
"1574",271747560,201812,10.424578313253
"1575",271761971,201812,1.68511175374166
"1576",271824650,201806,7.51778406163967
"1577",271832686,201806,6.81733684359879
"1578",271916296,201712,NA
"1579",271916296,201812,0.970930693069307
"1580",272012662,201810,-875.026666666667
"1581",272012662,201710,78.6860465116279
"1582",272070017,201809,NA
"1583",272094434,201812,27.4764324019193
"1584",272095088,201812,3.61504319568836
"1585",272230034,201806,1.60337868704994
"1586",272327695,201812,31.9611549646863
"1587",272486781,201812,8.08591727376723
"1588",272669910,201812,7.35566256771863
"1589",272790053,201809,27.5344120934689
"1590",272803038,201806,NA
"1591",272810691,201808,23.2529892096821
"1592",272814156,201812,23.2560990338164
"1593",272877067,201812,NA
"1594",272950701,201812,2.89413639795319
"1595",272975837,201812,57.5136518771331
"1596",273028186,201812,19.0354609929078
"1597",273156259,201812,724.216421052632
"1598",273267930,201812,12.37110823111
"1599",273288425,201812,12.2515585179377
"1600",273292060,201812,NA
"1601",273296964,201812,15.2511263967319
"1602",273306298,201812,NA
"1603",273341860,201812,17.1806375442739
"1604",273416948,201812,79.1833987661245
"1605",273523909,201812,5.35989115975515
"1606",273539886,201812,NA
"1607",273566747,201812,NA
"1608",273600343,201812,9.54997289553163
"1609",273648930,201809,174.502398081535
"1610",273733278,201806,NA
"1611",273741984,201812,0.109402576326199
"1612",273842364,201812,0.827784891165173
"1613",273874397,201812,NA
"1614",273941355,201806,22.0860034958396
"1615",274032617,201812,NA
"1616",274149384,201806,953.621848739496
"1617",274557571,201712,NA
"1618",274557571,201812,NA
"1619",274576805,201712,4.7772444946358
"1620",274584922,201812,208.082840236686
"1621",274660632,201812,5.36092952449181
"1622",274673757,201805,NA
"1623",275374482,201812,83.0387787554331
"1624",275551434,201806,117.965981282875
"1625",300002632,201806,2.40814578365523
"1626",300009187,201906,0.97951057051839
"1627",300021150,201812,9.27400085861093
"1628",300034668,201812,NA
"1629",300043311,201906,0.277961626474212
"1630",300054644,201812,7.5452139391266
"1631",300056876,201810,0.717925854021931
"1632",300087360,201906,NA
"1633",300098608,201812,NA
"1634",300103115,201809,658.959445562262
"1635",300129998,201812,NA
"1636",300137302,201906,NA
"1637",300141120,201812,6.14160948222084
"1638",300141220,201812,1.79907002958997
"1639",300155183,201906,NA
"1640",300160308,201812,2.74097770668799
"1641",300181961,201812,8.59191726765546
"1642",300183050,201812,2.09238623533454
"1643",300203259,201806,4.13157820718364
"1644",300205474,201806,48.0011041589989
"1645",300218330,201812,7.3818
"1646",300218536,201812,2.36677278448212
"1647",300246447,201812,229.823717948718
"1648",300272104,201812,17.2138118002087
"1649",300273769,201812,0.910694955618099
"1650",300283483,201812,0.819036385731646
"1651",300315618,201806,1.3539360184745
"1652",300394476,201812,0.716763005780347
"1653",300409593,201812,NA
"1654",300419925,201806,2.35549092084268
"1655",300421837,201806,3.27654910096819
"1656",300445216,201806,NA
"1657",300479115,201806,43.0553959238223
"1658",300479790,201812,1.31799231229213
"1659",300622312,201806,43.6857991093518
"1660",300630211,201907,8.37956315869864
"1661",300698663,201806,5.50122103093803
"1662",300931393,201812,NA
"1663",310502562,201812,0.819708622375069
"1664",310536655,201812,1.20661373685153
"1665",310648619,201812,3.02547847758233
"1666",310651750,201806,4.10187091470363
"1667",310710683,201812,2.66472373841976
"1668",310713350,201806,2.05815963980179
"1669",310714190,201812,0.916622507821471
"1670",310716914,201812,3.28493721905981
"1671",310718027,201803,3.79522530429155
"1672",310718042,201812,15.1214785995169
"1673",310718622,201810,7.00596959351638
"1674",310719367,201807,8.31798203707243
"1675",310720520,201812,4.8455588357284
"1676",310720523,201812,3.23011402331964
"1677",310723063,201906,4.22458784716859
"1678",310723686,201902,1.67337141982297
"1679",310723686,201802,1.90079638380471
"1680",310731111,201812,2.4961570510712
"1681",310738285,201903,2.99686184162701
"1682",310811788,201806,1.556338344769
"1683",310831240,201812,1.42381088328773
"1684",310859104,201812,1.71662196848101
"1685",310872922,201812,3.23463668605005
"1686",310885010,201812,21.015713867854
"1687",310888163,201812,NA
"1688",310896363,201812,86.8739232576351
"1689",310900246,201904,54.9984483759273
"1690",310918399,201812,6.37672206914941
"1691",310921713,201812,1.08227965741062
"1692",310930919,201812,NA
"1693",310933744,201812,-10564.1886792453
"1694",310936872,201906,17.6481490481977
"1695",310936874,201906,NA
"1696",310939288,201809,154.431297709924
"1697",310939742,201906,1.66038188981859
"1698",310941461,201906,7.08319410864041
"1699",310945928,201806,13.7072679178738
"1700",310950828,201812,9.53940494145485
"1701",310954931,201812,NA
"1702",310958492,201809,4.91052558155756
"1703",310958493,201809,5.5023249861354
"1704",310958498,201809,20.4348228043143
"1705",310962007,201812,23.0473313532244
"1706",310968258,201809,2.12141491395793
"1707",310973498,201812,1.56402821556446
"1708",310978908,201809,11.8323493192464
"1709",310984856,201812,NA
"1710",310984884,201812,NA
"1711",310996010,201906,2.59842961301178
"1712",311002999,201903,3.52466970934422
"1713",311002999,201803,3.76326446158848
"1714",311010792,201806,2.6461766708199
"1715",311010792,201906,3.57937900557757
"1716",311037325,201809,22.6842858536903
"1717",311037326,201906,NA
"1718",311038581,201809,8.33597411292122
"1719",311046787,201809,26.4550732083226
"1720",311046788,201909,3.96983733472512
"1721",311046798,201906,30.958908319759
"1722",311046821,201809,9.88991998363883
"1723",311046828,201809,7.86742979242979
"1724",311046830,201906,1.97829453670391
"1725",311046835,201906,25.60177882195
"1726",311057335,201812,38.9025769033111
"1727",311064807,201812,9.10304737574129
"1728",311070541,201806,3.73833848023085
"1729",311070751,201808,3.12996848913704
"1730",311070754,201808,21.9724592236078
"1731",311070756,201808,17.0527159292542
"1732",311070763,201808,12.566369047619
"1733",311070765,201906,0.252880698351115
"1734",311070769,201808,5.9330092240201
"1735",311070783,201907,23.6476650563607
"1736",311070789,201809,NA
"1737",311070790,201808,9.29855458739108
"1738",311075744,201812,42.8121649631906
"1739",311092113,201812,5.13810571196535
"1740",311094791,201808,6.52144587873549
"1741",311094794,201808,4.92811179105419
"1742",311094807,201808,7.41888259377197
"1743",311094820,201906,53.9570515776299
"1744",311094828,201808,24.5826638788012
"1745",311101401,201812,4.67781321312334
"1746",311104456,201806,27.0047731596241
"1747",311111703,201812,12.2765902018959
"1748",311119704,201812,262.150175644028
"1749",311124220,201812,6.25064037991078
"1750",311129632,201812,19.9500699300699
"1751",311131825,201812,NA
"1752",311132656,201907,3.0885580978315
"1753",311132659,201907,3.34153331193544
"1754",311132673,201907,0.699033653721599
"1755",311132675,201907,16.5722587440526
"1756",311132676,201907,5.86828125250774
"1757",311134099,201907,5.00816479400749
"1758",311145544,201806,21.7532907230544
"1759",311148265,201806,347.776243093923
"1760",311182333,201903,42.2824370762515
"1761",311185975,201806,3.54528374070138
"1762",311190377,201812,NA
"1763",311196894,201812,11.9381340214499
"1764",311197428,201907,NA
"1765",311208260,201812,2.31252938984848
"1766",311217994,201806,3.30487789727386
"1767",311240715,201806,19.3625766389814
"1768",311248889,201907,6.40854052656526
"1769",311248895,201808,6.45156178552845
"1770",311249522,201812,NA
"1771",311254635,201812,0.846587521708702
"1772",311254891,201909,0.698147167813658
"1773",311255250,201809,6.91235968025856
"1774",311272434,201812,4.66827230378245
"1775",311286856,201806,31.9220100241963
"1776",311288290,201907,0.190107715981534
"1777",311288291,201906,15.4347641108065
"1778",311288292,201907,43.4918800231999
"1779",311288296,201808,6.42779022136126
"1780",311288297,201808,1.71049192505571
"1781",311288298,201908,4.2430467187784
"1782",311299926,201812,NA
"1783",311328514,201812,NA
"1784",311332390,201812,7.36128432047953
"1785",311333992,201806,7.64129616164653
"1786",311349995,201812,6.94807311278273
"1787",311351377,201907,9.51835312522221
"1788",311353685,201812,25.7019494661544
"1789",311355095,201812,NA
"1790",311361781,201907,2.65467845924946
"1791",311361782,201907,9.45926651735722
"1792",311368189,201809,NA
"1793",311373321,201906,9.73272922379874
"1794",311373323,201906,8.37428302035044
"1795",311373324,201906,8.79038789428815
"1796",311378504,201906,21.0120463320463
"1797",311380384,201812,19.3979533645926
"1798",311384497,201812,0.189684033771205
"1799",311385444,201812,9.06120286143248
"1800",311387771,201812,0.0188161927892684
"1801",311390350,201906,4.09580411919369
"1802",311390351,201906,3.45553551771787
"1803",311390353,201906,0.906594729030446
"1804",311402513,201806,2.83479051693847
"1805",311417955,201809,1.54018205225843
"1806",311417956,201808,3.12056155169717
"1807",311417957,201809,5.43424959295087
"1808",311417958,201907,4.13304221251819
"1809",311423831,201809,4.5037180162773
"1810",311424905,201904,0.496206219434296
"1811",311427721,201907,0.753525295080255
"1812",311432146,201907,21.1228592702904
"1813",311443005,201812,241.358208955224
"1814",311443536,201812,NA
"1815",311445223,201812,2.33456284092075
"1816",311445533,201812,1.70420862068352
"1817",311449419,201809,19.4618251283978
"1818",311449420,201908,7.05146117126557
"1819",311456153,201806,0.0422962667890885
"1820",311457626,201812,9.8677445726224
"1821",311471273,201806,6.21604711078395
"1822",311472366,201806,4.19944614511999
"1823",311478436,201812,0.254843517138599
"1824",311480295,201806,4.00676875516733
"1825",311480310,201906,1162.01617735171
"1826",311483386,201812,8.17917719234933
"1827",311487833,201812,0.441053183128111
"1828",311499467,201906,0.650750776916151
"1829",311499472,201906,0.609833265130688
"1830",311499481,201906,13.1603288498969
"1831",311504057,201906,5.51983298538622
"1832",311519694,201812,52.0920256011071
"1833",311526415,201812,1.21438180218274
"1834",311528747,201812,NA
"1835",311531583,201812,3.61858321365352
"1836",311535241,201806,16.7045095032976
"1837",311545020,201812,804.028571428571
"1838",311551853,201812,2.23981608957333
"1839",311561713,201808,19.8732356663097
"1840",311563638,201812,NA
"1841",311571336,201712,0.165139039925431
"1842",311572690,201812,39.6772319411271
"1843",311574101,201812,0.40813367115007
"1844",311577548,201906,8.06954477895683
"1845",311577549,201909,0.21702067536382
"1846",311577550,201808,1.49507408540583
"1847",311577551,201906,0.972433484750162
"1848",311578102,201806,1.51316496507254
"1849",311579335,201812,0.315037216925739
"1850",311580887,201812,27.1114416475973
"1851",311587415,201806,1.21063149480416
"1852",311587418,201806,0.953066618062517
"1853",311587420,201806,0.726774874637107
"1854",311587628,201812,27.2423881888486
"1855",311594625,201812,22.5250862339291
"1856",311595125,201812,3.33268425474272
"1857",311595197,201812,5286.52857142857
"1858",311595820,201812,10.3580431177446
"1859",311604067,201812,3.96520618556701
"1860",311604543,201806,200.997576345128
"1861",311605969,201806,6.09435128660845
"1862",311606940,201812,NA
"1863",311612534,201812,4.45852464392804
"1864",311613251,201806,23.7031051964512
"1865",311616634,201812,15.7610356072994
"1866",311621632,201812,3.39294418548619
"1867",311624121,201809,14.5301755155364
"1868",311629436,201812,-0.0174870631420633
"1869",311636670,201906,29.7315260623822
"1870",311636675,201906,1.38251478318003
"1871",311636677,201906,14.5854862119013
"1872",311639629,201812,NA
"1873",311641324,201812,71.4967609254499
"1874",311645473,201806,4.17261527756715
"1875",311654224,201809,0.165335691803449
"1876",311656193,201812,207.462797619048
"1877",311657868,201806,107.668041237113
"1878",311660731,201906,4.50791096808796
"1879",311662259,201806,2.43430214956101
"1880",311663800,201812,10.3450969729926
"1881",311663821,201812,8.10998197323072
"1882",311669940,201906,NA
"1883",311669940,201806,NA
"1884",311674388,201812,1.61462593216262
"1885",311674463,201809,46.7925925925926
"1886",311682502,201812,0.230702568295469
"1887",311683712,201806,68.1324672016304
"1888",311698129,201812,0.95384552713052
"1889",311699625,201906,3.33323278787422
"1890",311708526,201812,11.1359479362905
"1891",311715321,201806,1.71344244700832
"1892",311719434,201806,3.36723346592172
"1893",311721455,201812,NA
"1894",311724109,201812,8.38224717887803
"1895",311725375,201812,NA
"1896",311733348,201812,NA
"1897",311737504,201812,NA
"1898",311746031,201812,NA
"1899",311748289,201806,34.6718893596037
"1900",311758843,201806,44.4152365006279
"1901",311761439,201812,1.96324155329588
"1902",311762432,201812,449.954887218045
"1903",311769211,201812,NA
"1904",311780332,201806,0.791477272727273
"1905",311788086,201812,8.05910004589987
"1906",311788086,201712,7.39386591614347
"1907",311802126,201906,NA
"1908",311803590,201812,2.2207467788588
"1909",311809770,201809,0.120373985923985
"1910",311811615,201812,NA
"1911",311815055,201812,1.53539268541454
"1912",314379438,201812,2.78886315071199
"1913",314379453,201806,2.2908694623791
"1914",314379568,201806,1.52436774159969
"1915",316053035,201812,2.07581146223022
"1916",316059908,201812,3.96579252559942
"1917",320017919,201712,1.96243267504488
"1918",320026605,201812,0.201460283361465
"1919",320028598,201812,19.3362244897959
"1920",320045239,201812,NA
"1921",320080849,201812,1.25040634513816
"1922",320087824,201812,0.160066133497385
"1923",320132713,201906,1.15161161957819
"1924",320156535,201809,20.5309328334088
"1925",320221793,201806,3.24814090019569
"1926",320223359,201812,1.16432111000991
"1927",320249698,201806,0.499073949146929
"1928",320468666,201812,NA
"1929",330031099,201812,10.4122699874872
"1930",330061885,201906,1.6942637515815
"1931",330061885,201806,1.61903709981243
"1932",330209754,201812,65.3433970231183
"1933",330227764,201806,NA
"1934",330248725,201812,9.49511277165225
"1935",330259190,201806,3.01245800786528
"1936",330301538,201806,3.76111402619961
"1937",330317950,201812,20.8194791902418
"1938",330327936,201812,NA
"1939",330332711,201907,48.0072577043323
"1940",330332711,201807,81.1369256948383
"1941",330362163,201812,66.3285151896032
"1942",330413518,201812,20.4028689144759
"1943",330416470,201806,3.76010533218191
"1944",330427434,201906,179.776482884355
"1945",330427639,201812,3.16198199586438
"1946",330431719,201806,4.18242155554599
"1947",330435536,201806,11.0390010637558
"1948",330435536,201906,13.0870128914799
"1949",330462745,201812,NA
"1950",330468093,201806,17.0508919164396
"1951",330477940,201908,NA
"1952",330477940,201808,NA
"1953",330489568,201806,89.7822517868516
"1954",330496692,201812,1.38130004393052
"1955",330503951,201812,NA
"1956",330508577,201806,NA
"1957",330515218,201812,2.57895068029589
"1958",330520445,201812,NA
"1959",330521215,201812,4.39141703319155
"1960",330533809,201806,4.4737148173994
"1961",330534166,201812,5.18334087822544
"1962",330555563,201812,69.8063636363636
"1963",330556421,201812,NA
"1964",330571228,201812,1.69904276754378
"1965",330578620,201812,1.27565483692133
"1966",330581194,201712,0.0545173267326733
"1967",330581194,201812,0.0388004328335137
"1968",330587567,201906,22.3969344166178
"1969",330599589,201812,0.0825014265068979
"1970",330602025,201812,8.60963645851452
"1971",330620415,201812,17.1494595835246
"1972",330623634,201812,23.9964793612952
"1973",330632974,201906,75.8139128574485
"1974",330633212,201812,5.64189064437001
"1975",330652246,201806,2.10238726790451
"1976",330656671,201812,1.95549814797721
"1977",330661980,201806,6.06610577358013
"1978",330673939,201812,NA
"1979",330676518,201806,23.2724210715408
"1980",330677091,201906,4.75022532230887
"1981",330677938,201809,0.310823798627002
"1982",330679258,201906,2.78538263607048
"1983",330694603,201812,1.1248728334206
"1984",330700485,201812,0.700230436811211
"1985",330702994,201812,26.8644238260765
"1986",330707525,201812,NA
"1987",330709575,201812,22.1398503997937
"1988",330711110,201812,22.3347166360177
"1989",330718915,201906,NA
"1990",330748145,201812,NA
"1991",330770481,201812,0.137793787671662
"1992",330792600,201812,9.88703362505758
"1993",330833640,201806,29.0575552854428
"1994",330839353,201812,NA
"1995",330839354,201812,11.6752108483546
"1996",330839356,201812,NA
"1997",330843122,201806,14.0018796992481
"1998",330880696,201806,17.37640670974
"1999",330895564,201812,1523.43468468468
"2000",330913559,201812,1.12281998969252
"2001",330921487,201812,75.1299533799534
"2002",330932761,201806,86.4673807205453
"2003",330932761,201906,46.1868787276342
"2004",330935339,201903,NA
"2005",330935692,201812,7.55411803386487
"2006",330944779,201812,3140.76494023904
"2007",330952543,201906,NA
"2008",330998451,201812,0
"2009",331020194,201809,0.132229803802971
"2010",331021736,201812,36.2935555555556
"2011",331030838,201812,167.696892812457
"2012",331055985,201806,NA
"2013",331055985,201906,NA
"2014",331084573,201812,29.4778025542266
"2015",331095784,201812,27.4106769777667
