"","ein","tax_pd","postd_profitmargin"
"1211",232943764,201812,-0.129792344151842
"1212",232948991,201812,0.0396202859875707
"1213",232982159,201812,0.0188580255909528
"1214",233001829,201906,-0.465284885704538
"1215",233002271,201906,0.0296530753633947
"1216",233022558,201812,0.0410059958196805
"1217",233052060,201906,-0.201814671224572
"1218",233061705,201812,0.0454478044338985
"1219",233062736,201812,0.380305323419096
"1220",233070796,201812,0.836492441519372
"1221",233073390,201806,0.100087257727597
"1222",233077168,201806,-0.80381479678754
"1223",233079514,201906,-0.033415111477344
"1224",233080065,201812,0.500661896081331
"1225",233094818,201806,0.00327277620777823
"1226",233099198,201812,0.353628264886781
"1227",233323123,201806,0.404442249875095
"1228",236398764,201805,0.544094130590771
"1229",236444138,201812,-2.17331101366473
"1230",237001470,201804,0.0949187953266291
"1231",237004355,201906,0.130484326700555
"1232",237004355,201806,0.225667980893408
"1233",237006582,201812,0.774560183821714
"1234",237010677,201806,0.258807468662925
"1235",237010677,201906,0.149901579286815
"1236",237013134,201806,-0.204863399347088
"1237",237013569,201812,-0.158145682069127
"1238",237014485,201806,0.0110018449744148
"1239",237021273,201812,0.63338669577503
"1240",237029088,201812,-0.273318184743489
"1241",237029247,201906,-0.119057679168614
"1242",237031625,201806,-0.0197535288104836
"1243",237032167,201906,0.627441291297183
"1244",237032226,201812,-0.0891511418795095
"1245",237037297,201812,-0.0761757955735331
"1246",237044492,201812,0.293876266988649
"1247",237047048,201812,0.0269653810777412
"1248",237056987,201806,0.0141222026924243
"1249",237058381,201806,-0.00610992590336691
"1250",237061499,201806,0.3813723262204
"1251",237061564,201812,-0.0714737701901254
"1252",237062976,201812,-0.0145677145166624
"1253",237063141,201806,-0.21528468128553
"1254",237072697,201806,-0.126804284539539
"1255",237073045,201810,0.017622654681235
"1256",237078882,201812,-1.21001837403352
"1257",237078895,201812,-0.0763065954575102
"1258",237078895,201812,-0.0763065954575102
"1259",237084455,201812,-0.0655423834596221
"1260",237085960,201806,-0.0151467715864563
"1261",237087890,201812,0.490959424707085
"1262",237088799,201906,0.0612654487449784
"1263",237089722,201812,0.765139557977802
"1264",237089977,201812,0.246602467598749
"1265",237095139,201812,-0.215117869058688
"1266",237097000,201806,-0.162823170853264
"1267",237098123,201812,0.0459480105993182
"1268",237098744,201812,-0.0054007709664929
"1269",237101203,201812,0.0985706216635543
"1270",237102834,201803,0.175774967644779
"1271",237106474,201812,0.0798271245569789
"1272",237113307,201903,0.349270896575874
"1273",237113307,201803,-0.092607048222603
"1274",237115003,201806,0.0115811993902207
"1275",237117119,201812,0.386192366577696
"1276",237120670,201806,-0.0115703238635485
"1277",237121174,201812,0.102612634491701
"1278",237129398,201812,-0.704393713761477
"1279",237130295,201809,0.0614054054054054
"1280",237131204,201806,-0.242118428014816
"1281",237131446,201906,0.000456955058980724
"1282",237131446,201806,-0.00799121349430539
"1283",237138165,201812,-0.435396410947186
"1284",237138692,201812,NA
"1285",237139963,201806,0.0542517344718103
"1286",237148225,201904,-0.186093120045962
"1287",237154645,201812,0.256287626641219
"1288",237157433,201806,-0.0318432417895336
"1289",237164223,201812,0.0261843877610746
"1290",237168031,201806,-0.221380858151385
"1291",237169558,201812,-0.0894129950933759
"1292",237173177,201812,0.103087035265868
"1293",237179787,201806,0.00351856934236689
"1294",237181388,201812,0.0285713572808638
"1295",237181440,201806,-0.232745339247835
"1296",237187286,201812,0.097321852928498
"1297",237204495,201812,0.502161715162491
"1298",237219506,201812,-0.0165884372182467
"1299",237230453,201807,0.0332473193756743
"1300",237230578,201812,-0.0359137497450068
"1301",237232208,201812,0.0621873096920369
"1302",237235755,201806,-0.0670214541757359
"1303",237236840,201812,-0.0236348009429952
"1304",237237898,201806,0.213529624288103
"1305",237249368,201806,-0.00299256086905407
"1306",237254097,201806,-0.0489097281021733
"1307",237255988,201812,-0.0384621861070417
"1308",237265066,201806,0.14364430085452
"1309",237279074,201906,0.0359841092587732
"1310",237279074,201806,0.0163754142087467
"1311",237285823,201812,-0.587026453245652
"1312",237292125,201806,-0.279628855138791
"1313",237293380,201812,-0.19225884807058
"1314",237299143,201812,-0.01305278719899
"1315",237299493,201806,0.0614033115834433
"1316",237300017,201812,0.157935188844788
"1317",237300355,201812,-0.14202360735476
"1318",237303018,201806,0.520997008520626
"1319",237303789,201812,0.150849163797238
"1320",237312901,201809,-0.00589183189501462
"1321",237317490,201812,0.0100977537369601
"1322",237319371,201806,0.35558958236177
"1323",237319621,201806,-0.031654029573183
"1324",237346733,201812,-0.530911579197906
"1325",237348835,201812,0.0682766961882096
"1326",237353267,201812,-0.349052452267727
"1327",237354073,201806,-0.00394876002397412
"1328",237356022,201812,-0.107971149661133
"1329",237362592,201812,0.273493366679308
"1330",237364935,201806,0.148389183845254
"1331",237367331,201806,0.0167899969909718
"1332",237368197,201812,0.0755803244419504
"1333",237368244,201812,0.0672733842193216
"1334",237368656,201904,-0.055902017069904
"1335",237376130,201812,-0.100702817395566
"1336",237376539,201806,-0.114211615395227
"1337",237377602,201806,-0.0633657327480317
"1338",237380888,201812,-0.0351442392928602
"1339",237390996,201806,0.0188763148211948
"1340",237393720,201812,0.273569983107519
"1341",237394320,201812,-0.066143597511451
"1342",237398279,201812,-0.0275369847850519
"1343",237412908,201906,-0.00313150570602654
"1344",237412908,201806,0.0969067660281215
"1345",237414729,201812,0.0847951451513406
"1346",237415846,201806,0.15234998060094
"1347",237416304,201806,-0.0521095113149089
"1348",237417424,201806,-0.0123770529138677
"1349",237421892,201812,0.0909258139274061
"1350",237426312,201806,0.089724802599963
"1351",237428011,201812,-2.23266785665248
"1352",237431255,201806,0.0228798459090044
"1353",237431696,201906,-0.0821084788942049
"1354",237443009,201803,0.142932027805953
"1355",237444508,201812,-0.0121969926434552
"1356",237447614,201906,0.107672762903325
"1357",237458273,201906,-0.366988950276243
"1358",239233412,201809,-0.43009928351935
"1359",240795389,201806,0.0337591207297565
"1360",240818341,201806,-0.00786917591088669
"1361",250965469,201806,0.217618582593865
"1362",250965592,201806,-0.127949740254669
"1363",250969422,201812,0.145192414162093
"1364",250989247,201806,-0.0181776973636193
"1365",251153028,201806,0.0136603657192091
"1366",251155958,201806,-0.029373836671391
"1367",251156265,201906,0.0159766541820724
"1368",251157381,201806,-0.0026399451167
"1369",251180898,201806,0.156391777526771
"1370",251193018,201806,0.0754167186040672
"1371",251201741,201812,-0.237153548664327
"1372",251201846,201806,0.0289788844542921
"1373",251209938,201806,-0.032862105094736
"1374",251211464,201906,-0.00914889099283447
"1375",251219610,201806,-0.0351666072501359
"1376",251232427,201812,0.0157137746972224
"1377",251290469,201812,-0.0129663168639646
"1378",251325425,201812,-0.109674699641678
"1379",251370668,201812,-0.799079192365879
"1380",251372007,201812,0.0462979725394427
"1381",251382510,201806,0.209980485279822
"1382",251383079,201806,-0.00599263726787321
"1383",251419017,201812,NA
"1384",251427632,201812,-0.00550106381729737
"1385",251429302,201809,-1.39375773894927
"1386",251433387,201812,-0.071494194206967
"1387",251445441,201812,0.155373175838419
"1388",251445713,201806,0.059528414307567
"1389",251461831,201812,0.576789113837951
"1390",251466052,201812,-0.00930418300809422
"1391",251471440,201809,0.186264463454712
"1392",251485031,201812,-0.0841345079295176
"1393",251497792,201802,0.168415529905561
"1394",251515795,201806,-0.292828671988631
"1395",251522733,201906,0.484914954328801
"1396",251524446,201806,-0.229280678400631
"1397",251534235,201812,-0.162466691224663
"1398",251541548,201812,0.0825102770807752
"1399",251589088,201901,0.278958376116718
"1400",251591350,201812,0.0873586816135261
"1401",251592420,201806,0.108191299944938
"1402",251598389,201809,-0.209983783799521
"1403",251598402,201812,-0.637118807622104
"1404",251605762,201812,-0.0928097276505987
"1405",251626297,201812,-0.0517470209207734
"1406",251626784,201812,-0.417309266705703
"1407",251635121,201809,0.255091262703408
"1408",251637937,201809,-0.0122129618445599
"1409",251638640,201812,-0.639436158677551
"1410",251639115,201906,0.896488390580882
"1411",251644683,201812,0.0474508058922557
"1412",251649514,201812,-0.00299689171057349
"1413",251653363,201806,0.169944875394678
"1414",251657575,201812,-0.358030916899963
"1415",251672592,201812,-3.60141857037583
"1416",251674112,201806,0.118889326674768
"1417",251689720,201806,-0.12890028241992
"1418",251694686,201906,0.608057627990738
"1419",251696634,201812,-0.110670626233033
"1420",251698524,201904,-0.7165396399638
"1421",251701123,201806,-0.0328907810788432
"1422",251704924,201812,0.703024453024453
"1423",251721080,201812,-0.0828257759546133
"1424",251722943,201806,-0.104844725016828
"1425",251728614,201812,-0.0190072248529673
"1426",251730915,201903,-0.218932802396071
"1427",251739814,201806,-1.87750578391034
"1428",251740509,201806,0.783291797594539
"1429",251743986,201812,1.00041416971755
"1430",251757763,201812,NA
"1431",251758628,201812,1.18519098706995
"1432",251758844,201812,0.504710761456469
"1433",251762305,201806,0.00676780316437921
"1434",251780107,201812,0.0435243081822624
"1435",251794823,201906,-0.306000678042717
"1436",251801884,201812,0.270230441968466
"1437",251807686,201806,0.244839990927457
"1438",251818381,201809,-0.02816047490217
"1439",251823770,201712,-1.28164517651735
"1440",251823770,201812,-0.324751752737488
"1441",251840807,201806,-0.544681354506257
"1442",251855442,201812,-0.0110429447852761
"1443",251855490,201812,0.188658417179811
"1444",251858580,201812,0.0318287430194166
"1445",251863996,201812,-0.450905171047208
"1446",251897698,201812,-0.0488731668038831
"1447",256068246,201809,0.0104979552329362
"1448",256069264,201806,0.00813467855513716
"1449",256069770,201806,-0.038228035918947
"1450",256084090,201806,0.0379206486668761
"1451",256085619,201906,-0.0827500748458868
"1452",260006476,201812,-0.0127327988392891
"1453",260078223,201812,-0.291452084234252
"1454",260149985,201812,0.985515612426747
"1455",260217222,201812,-0.824574879482969
"1456",260221046,201806,0.137870998401521
"1457",260393656,201812,-0.437051297477239
"1458",260421563,201812,0.606824174211847
"1459",260452137,201812,0.194522821135379
"1460",260614081,201812,-0.0222979710525687
"1461",260679687,201812,0.116982426901301
"1462",260762693,201812,1.88013069031539
"1463",260762693,201612,-0.572877072147623
"1464",260762693,201712,-0.0421516900772007
"1465",260833850,201812,-0.00671130271388617
"1466",261202901,201812,0.51318866090429
"1467",261210093,201806,-0.248629690584368
"1468",261214312,201812,-0.534383682203317
"1469",261245799,201812,-0.181731560845345
"1470",261274843,201812,0.0531140165893435
"1471",261407469,201812,-0.700724471021159
"1472",261409964,201812,-0.481045250748449
"1473",261590829,201812,0.00185
"1474",261590898,201812,-0.761350228287077
"1475",261665826,201812,-1.48391881869058
"1476",261666325,201812,0.0722672278899779
"1477",261705219,201812,-0.895975098702384
"1478",261712321,201806,-0.422694676353874
"1479",261808937,201810,NA
"1480",261870077,201812,0.201699895961987
"1481",261876589,201812,0.458783864477782
"1482",261931708,201712,-0.260700968646377
"1483",261947374,201806,-0.031077028408195
"1484",261968933,201812,0.204312558801841
"1485",261995944,201903,-0.275585689278949
"1486",262051792,201812,0.833723205171827
"1487",262058861,201803,-0.0759241970915881
"1488",262063489,201812,-0.272467886382429
"1489",262092132,201806,1
"1490",262123010,201812,0.868833381985152
"1491",262167082,201809,-0.436804011841676
"1492",262190732,201806,0.0637715107236031
"1493",262191929,201812,0.100847557347122
"1494",262335395,201812,0.0995698115271756
"1495",262352365,201812,-0.358692710609279
"1496",262420702,201812,0.525196960761238
"1497",262424174,201812,-0.121904800144546
"1498",262541233,201806,0.357236618508697
"1499",262665278,201909,-1.75384819532909
"1500",262665278,201809,0.322064326893901
"1501",262699081,201812,0.709546460523023
"1502",262842736,201806,0.128757573207226
"1503",263100297,201809,-0.504639819321515
"1504",263100372,201809,-0.764171003532926
"1505",263120543,201812,0.990234375
"1506",263128590,201806,0.037617996448198
"1507",263187721,201812,0.0275997483977356
"1508",263188804,201806,0.175464926398891
"1509",263312955,201812,0.0444068091773581
"1510",263389252,201812,0.227163424065147
"1511",263443336,201806,0.546354850864062
"1512",263547211,201812,-0.271192486895748
"1513",263588414,201812,-0.256150487067518
"1514",263618867,201806,-0.395274576707655
"1515",263619775,201806,-1.21422282809349
"1516",263836207,201812,0.114470655313628
"1517",263900335,201712,-0.714693514226956
"1518",263900335,201812,-0.00622983764345021
"1519",263909820,201812,0.63072305023478
"1520",263959619,201812,0.1508869416542
"1521",264107739,201812,-0.469858837800232
"1522",264117989,201812,0.139315013086323
"1523",264142930,201806,-0.0357310405998028
"1524",264246183,201806,0.532484005321739
"1525",264262998,201812,-0.43879412974016
"1526",264271547,201812,0.00334945090075526
"1527",264307457,201906,0.148895332923787
"1528",264331988,201906,-0.329675989790376
"1529",264374725,201806,0.586437479544803
"1530",264421601,201812,-0.775353999234596
"1531",264468628,201812,0.987569584649213
"1532",264482725,201812,-0.0703554750686621
"1533",264498990,201812,-0.795149697313313
"1534",264521206,201812,0.233512198660664
"1535",264577399,201812,-0.652327389058766
"1536",264579045,201812,0.0556252876954616
"1537",264664616,201810,0.0221089623885979
"1538",264810482,201812,-0.850701392575652
"1539",264826876,201812,-0.716313630268846
"1540",270000343,201812,-0.157557827416381
"1541",270037508,201806,0.0139485180357353
"1542",270049012,201806,0.329552843599912
"1543",270070164,201812,0.0538058927591045
"1544",270173489,201812,0.171790187642497
"1545",270181645,201812,0.00569676911808589
"1546",270291691,201806,0.306256054956991
"1547",270449072,201806,0.09939785887368
"1548",270517477,201806,0.0579677152317881
"1549",270580274,201812,-0.130477556105819
"1550",270615239,201806,-0.19333202087934
"1551",270625538,201806,0.988562801656106
"1552",270740203,201812,0.0436309642785757
"1553",270814295,201812,0.610608800482218
"1554",270819276,201806,0.0161107530463144
"1555",270829684,201812,0.0214396418116067
"1556",270829684,201712,0.0257699608724286
"1557",270858135,201809,0.195122046628071
"1558",270947808,201806,0.253418833812248
"1559",270975339,201809,0.338446717705088
"1560",270995580,201903,-0.791843896214377
"1561",271037159,201812,0.0136398468787537
"1562",271053884,201706,1.30919485469271
"1563",271202317,201812,-0.318019289297609
"1564",271348133,201812,0.225638132105399
"1565",271359283,201812,-0.126600808687303
"1566",271374749,201812,0.122370094921225
"1567",271427181,201812,0.185273428052427
"1568",271435687,201812,-0.236623494769098
"1569",271435687,201712,0.540934017588334
"1570",271476031,201812,-1.38859739723198
"1571",271642425,201809,-1.76121318640658
"1572",271660048,201812,0.810720306313135
"1573",271720590,201812,0.670325506030551
"1574",271747560,201812,-0.0313570525588344
"1575",271761971,201812,-0.142752133249408
"1576",271824650,201806,0.488109917056622
"1577",271832686,201806,0.511093532443896
"1578",271916296,201712,-0.641684695175318
"1579",271916296,201812,-21.8833083992306
"1580",272012662,201810,0.0758280831464016
"1581",272012662,201710,0.304869017068256
"1582",272070017,201809,0.96109704340383
"1583",272094434,201812,-0.0360389784487591
"1584",272095088,201812,-0.598931931113202
"1585",272230034,201806,-0.596577970115305
"1586",272327695,201812,-0.414651670128411
"1587",272486781,201812,-0.0149159538812336
"1588",272669910,201812,-0.0997448306203256
"1589",272790053,201809,0.00256528589299915
"1590",272803038,201806,0.426538360514816
"1591",272810691,201808,-0.0180639819345126
"1592",272814156,201812,0.33439872440368
"1593",272877067,201812,0.14722810918482
"1594",272950701,201812,-0.355966083536928
"1595",272975837,201812,-0.116751219080142
"1596",273028186,201812,0.230689734967594
"1597",273156259,201812,0.498136388559479
"1598",273267930,201812,0.504050617801053
"1599",273288425,201812,0.0907744874715262
"1600",273292060,201812,0.647209568496555
"1601",273296964,201812,0.397967100641202
"1602",273306298,201812,0.660465961790607
"1603",273341860,201812,0.0781909883935096
"1604",273416948,201812,0.0455758925999193
"1605",273523909,201812,0.0770173844473018
"1606",273539886,201812,0.534792010105119
"1607",273566747,201812,0.111106266622651
"1608",273600343,201812,0.0302126522000377
"1609",273648930,201809,-1.25013582527437
"1610",273733278,201806,NA
"1611",273741984,201812,-0.341735103512533
"1612",273842364,201812,-0.803075888999136
"1613",273874397,201812,0.0322139375883072
"1614",273941355,201806,-0.293554797694056
"1615",274032617,201812,0.256174642800234
"1616",274149384,201806,0.495996856897816
"1617",274557571,201712,0.0139607425441266
"1618",274557571,201812,1
"1619",274576805,201712,-0.00088943566553894
"1620",274584922,201812,0.0473294486926904
"1621",274660632,201812,-0.398791373288241
"1622",274673757,201805,-0.114209998198986
"1623",275374482,201812,0.213070376162928
"1624",275551434,201806,-5.11170769594435
"1625",300002632,201806,-0.177380754878632
"1626",300009187,201906,-0.232933780511648
"1627",300021150,201812,0.613259931570492
"1628",300034668,201812,0.021988942656764
"1629",300043311,201906,-0.205721849729229
"1630",300054644,201812,-0.110982942623136
"1631",300056876,201810,0.0295783871013195
"1632",300087360,201906,0.0367996463697646
"1633",300098608,201812,1
"1634",300103115,201809,0.139419028317663
"1635",300129998,201812,NA
"1636",300137302,201906,0.877645705147582
"1637",300141120,201812,-0.553933167888267
"1638",300141220,201812,-0.159734342420264
"1639",300155183,201906,-4.87052531700164
"1640",300160308,201812,-0.265844218674407
"1641",300181961,201812,-0.407838854507948
"1642",300183050,201812,-0.260970858954283
"1643",300203259,201806,0.0851868751079787
"1644",300205474,201806,0.518876011169055
"1645",300218330,201812,0.782233329546745
"1646",300218536,201812,-0.048618909052857
"1647",300246447,201812,-0.507629299409228
"1648",300272104,201812,-0.104773657155285
"1649",300273769,201812,-0.90524559030875
"1650",300283483,201812,-0.0631004069846518
"1651",300315618,201806,-0.407683857425898
"1652",300394476,201812,0.228088701161563
"1653",300409593,201812,0.940557963281573
"1654",300419925,201806,0.0868513994202312
"1655",300421837,201806,0.142275585537767
"1656",300445216,201806,0.411058185107024
"1657",300479115,201806,2.24898337098626
"1658",300479790,201812,-0.302415045709235
"1659",300622312,201806,0.156262618105467
"1660",300630211,201907,0.10254209747494
"1661",300698663,201806,0.89719578078594
"1662",300931393,201812,-8.92547952306895
"1663",310502562,201812,-0.0796659179858244
"1664",310536655,201812,-0.0988450865607
"1665",310648619,201812,0.217322880513521
"1666",310651750,201806,0.327731305474435
"1667",310710683,201812,0.13050367664278
"1668",310713350,201806,0.0172938918959261
"1669",310714190,201812,0.0922451166725337
"1670",310716914,201812,0.000586867817284618
"1671",310718027,201803,-0.0724611869986156
"1672",310718042,201812,0.144291911350415
"1673",310718622,201810,0.0184402993451699
"1674",310719367,201807,-0.0371654808640908
"1675",310720520,201812,0.049004717965968
"1676",310720523,201812,-0.00827928081502402
"1677",310723063,201906,0.0131141894347023
"1678",310723686,201902,0.0101552465175235
"1679",310723686,201802,-0.000855683833463574
"1680",310731111,201812,-0.275281082284718
"1681",310738285,201903,-0.000739402744674024
"1682",310811788,201806,0.0188603769481502
"1683",310831240,201812,0.0806016452789857
"1684",310859104,201812,0.0135586942372611
"1685",310872922,201812,0.00881010909933507
"1686",310885010,201812,0.279153258681875
"1687",310888163,201812,-0.163560481418073
"1688",310896363,201812,0.0584589745220608
"1689",310900246,201904,0.358131297403791
"1690",310918399,201812,-0.0387236771460956
"1691",310921713,201812,0.153668501637949
"1692",310930919,201812,-0.373918918918919
"1693",310933744,201812,0.410875499106405
"1694",310936872,201906,-0.0304456464567037
"1695",310936874,201906,0.797077858503168
"1696",310939288,201809,-0.0717065738787947
"1697",310939742,201906,-0.291858845712989
"1698",310941461,201906,0.0109201414028696
"1699",310945928,201806,-0.442009241555131
"1700",310950828,201812,0.194304002470937
"1701",310954931,201812,0.769463207701093
"1702",310958492,201809,-0.34554242150264
"1703",310958493,201809,-0.379390069709034
"1704",310958498,201809,0.0165558450343494
"1705",310962007,201812,0.170440794286952
"1706",310968258,201809,0.236988444029415
"1707",310973498,201812,-0.0379320617207191
"1708",310978908,201809,-0.508332475956107
"1709",310984856,201812,-0.0529819988022686
"1710",310984884,201812,-0.100729522430971
"1711",310996010,201906,-0.676361487706398
"1712",311002999,201903,-0.0118855863339232
"1713",311002999,201803,-0.0408040574514133
"1714",311010792,201806,0.0099887976707814
"1715",311010792,201906,0.0472520922883449
"1716",311037325,201809,0.0759397383668506
"1717",311037326,201906,1
"1718",311038581,201809,0.051055020979833
"1719",311046787,201809,-0.0110640707769022
"1720",311046788,201909,-0.0182554335450451
"1721",311046798,201906,0.120851909399574
"1722",311046821,201809,-0.0807803020891022
"1723",311046828,201809,-0.109477687876688
"1724",311046830,201906,0.0673286182351134
"1725",311046835,201906,-0.0254916046052503
"1726",311057335,201812,0.375379181450588
"1727",311064807,201812,0.0611015916094302
"1728",311070541,201806,-0.0119965349307508
"1729",311070751,201808,0.115712644626526
"1730",311070754,201808,0.0228045672703885
"1731",311070756,201808,0.17261236101725
"1732",311070763,201808,0.0615672021664325
"1733",311070765,201906,-0.112860533137357
"1734",311070769,201808,0.00313606834564386
"1735",311070783,201907,0.0376624400544352
"1736",311070789,201809,0.289361004915347
"1737",311070790,201808,-0.103513288658386
"1738",311075744,201812,0.65360030277765
"1739",311092113,201812,0.0020421796319357
"1740",311094791,201808,0.147176052603356
"1741",311094794,201808,0.0847512425053903
"1742",311094807,201808,-0.188751463184171
"1743",311094820,201906,0.0372173539372069
"1744",311094828,201808,0.0927058355098754
"1745",311101401,201812,0.0444489722937207
"1746",311104456,201806,0.0305495078486399
"1747",311111703,201812,0.0032034699332101
"1748",311119704,201812,0.0574323253103276
"1749",311124220,201812,0.0280182920078434
"1750",311129632,201812,-0.00241498310317718
"1751",311131825,201812,0.387496122227393
"1752",311132656,201907,-0.151710188085573
"1753",311132659,201907,-0.0912398934637273
"1754",311132673,201907,0.140486977971385
"1755",311132675,201907,0.0399028737213557
"1756",311132676,201907,0.0271235204077544
"1757",311134099,201907,0.18480558013638
"1758",311145544,201806,-0.155465833223574
"1759",311148265,201806,-0.210566290628839
"1760",311182333,201903,1
"1761",311185975,201806,-0.0727205001198136
"1762",311190377,201812,0.0985295997954226
"1763",311196894,201812,0.0496739464578878
"1764",311197428,201907,0.0301775101481328
"1765",311208260,201812,0.133357878691326
"1766",311217994,201806,0.213114293581193
"1767",311240715,201806,0.0190839805157676
"1768",311248889,201907,-0.19075402005853
"1769",311248895,201808,-0.0140957027636349
"1770",311249522,201812,-0.462214367808989
"1771",311254635,201812,-18.2254791431793
"1772",311254891,201909,-0.147543458875274
"1773",311255250,201809,0.105041464731761
"1774",311272434,201812,0.0670212210311572
"1775",311286856,201806,0.31053260292146
"1776",311288290,201907,-0.047448602541158
"1777",311288291,201906,-0.111949353850417
"1778",311288292,201907,0.149697412549416
"1779",311288296,201808,-0.054814937706041
"1780",311288297,201808,-0.200521664201959
"1781",311288298,201908,0.102128442486699
"1782",311299926,201812,0.00861749831802657
"1783",311328514,201812,NA
"1784",311332390,201812,-0.118939457325806
"1785",311333992,201806,0.0712798895084268
"1786",311349995,201812,0.0714982718493145
"1787",311351377,201907,0.0781362578778446
"1788",311353685,201812,-0.000104048719282676
"1789",311355095,201812,-0.00432709643815858
"1790",311361781,201907,0.0785133835498841
"1791",311361782,201907,-0.141213708284855
"1792",311368189,201809,-0.184555482052462
"1793",311373321,201906,0.0855669907577156
"1794",311373323,201906,-0.0188632799037846
"1795",311373324,201906,-0.0327070934902044
"1796",311378504,201906,-0.233200613406252
"1797",311380384,201812,-0.369712502220305
"1798",311384497,201812,0.183590267459138
"1799",311385444,201812,0.291057921950895
"1800",311387771,201812,0.271886363636364
"1801",311390350,201906,0.0854432710294139
"1802",311390351,201906,-0.210327167365188
"1803",311390353,201906,-0.253411623987386
"1804",311402513,201806,-0.140620520278136
"1805",311417955,201809,-0.404238096094692
"1806",311417956,201808,-0.033695138644926
"1807",311417957,201809,-0.125138299949436
"1808",311417958,201907,-0.125426259870643
"1809",311423831,201809,-0.0658718186807687
"1810",311424905,201904,0.055385325831266
"1811",311427721,201907,-0.0452442220351243
"1812",311432146,201907,-0.154709534581508
"1813",311443005,201812,0.185125664467647
"1814",311443536,201812,-0.149680551343062
"1815",311445223,201812,0.0134107045970399
"1816",311445533,201812,-0.409200325358562
"1817",311449419,201809,0.270348195739512
"1818",311449420,201908,-0.0150182536270431
"1819",311456153,201806,-3.02965714285714
"1820",311457626,201812,0.118986314326634
"1821",311471273,201806,-0.0699752925180677
"1822",311472366,201806,0.119371101981098
"1823",311478436,201812,-0.0650178932076675
"1824",311480295,201806,-0.128243015633981
"1825",311480310,201906,0.81991891928524
"1826",311483386,201812,0.0582138382291522
"1827",311487833,201812,-0.04771234830251
"1828",311499467,201906,-0.200950743400425
"1829",311499472,201906,-0.297362210967158
"1830",311499481,201906,0.145360373995224
"1831",311504057,201906,0.135466091052871
"1832",311519694,201812,-0.294927699070579
"1833",311526415,201812,-0.224523811040407
"1834",311528747,201812,-0.0416128870040398
"1835",311531583,201812,-0.298241782243093
"1836",311535241,201806,0.388137818504031
"1837",311545020,201812,0.181740517143183
"1838",311551853,201812,0.112737717160389
"1839",311561713,201808,0.342922697340115
"1840",311563638,201812,-1.88127105526723
"1841",311571336,201712,-0.145351284866395
"1842",311572690,201812,0.128124962971865
"1843",311574101,201812,-0.135066174077451
"1844",311577548,201906,-0.217552584241496
"1845",311577549,201909,-0.188676745166536
"1846",311577550,201808,-0.153439891472614
"1847",311577551,201906,-0.0388015669428118
"1848",311578102,201806,-0.0143320441731513
"1849",311579335,201812,0.120563200093043
"1850",311580887,201812,0
"1851",311587415,201806,-0.170717043956806
"1852",311587418,201806,-0.396396657489253
"1853",311587420,201806,-0.326530740869127
"1854",311587628,201812,0.278241014494096
"1855",311594625,201812,-0.129548974827607
"1856",311595125,201812,0.452376909507478
"1857",311595197,201812,0.0446724147399638
"1858",311595820,201812,-0.0995784412355593
"1859",311604067,201812,-0.227848372328078
"1860",311604543,201806,0.15049657279722
"1861",311605969,201806,0.0835018960622888
"1862",311606940,201812,0.781324511732893
"1863",311612534,201812,0.0588141766882516
"1864",311613251,201806,-0.27185716713353
"1865",311616634,201812,0.14103110627983
"1866",311621632,201812,-0.374100467800463
"1867",311624121,201809,-0.098592558653741
"1868",311629436,201812,-77.0926829268293
"1869",311636670,201906,-0.0431115696918039
"1870",311636675,201906,-0.0533456852448437
"1871",311636677,201906,-0.404683541159521
"1872",311639629,201812,-0.0446735395189003
"1873",311641324,201812,-0.342959700749573
"1874",311645473,201806,-0.0745103009431241
"1875",311654224,201809,-0.264895853171036
"1876",311656193,201812,0.361802679786729
"1877",311657868,201806,-0.494044444444444
"1878",311660731,201906,-0.445976352245654
"1879",311662259,201806,-0.236502132845826
"1880",311663800,201812,0.0645207090251814
"1881",311663821,201812,-0.100741631695295
"1882",311669940,201906,0.684632545318632
"1883",311669940,201806,0.413008706090551
"1884",311674388,201812,-1.10420193581628
"1885",311674463,201809,-0.0274882616996027
"1886",311682502,201812,-0.0534671951943353
"1887",311683712,201806,0.0488820997083738
"1888",311698129,201812,-4.31028559158256
"1889",311699625,201906,-0.382333699873335
"1890",311708526,201812,0.126427388208964
"1891",311715321,201806,-0.22381535455301
"1892",311719434,201806,-0.0840466955058518
"1893",311721455,201812,-0.209417178774869
"1894",311724109,201812,-0.0135201865198177
"1895",311725375,201812,1
"1896",311733348,201812,-0.541570881226054
"1897",311737504,201812,0.0372848031908995
"1898",311746031,201812,NA
"1899",311748289,201806,0.662709211220056
"1900",311758843,201806,-0.00586385839706698
"1901",311761439,201812,-0.0907106662236252
"1902",311762432,201812,0.890779723483503
"1903",311769211,201812,-0.262587719298246
"1904",311780332,201806,-0.38750164365549
"1905",311788086,201812,-0.00974852449891216
"1906",311788086,201712,-0.0283015395374946
"1907",311802126,201906,0.411903266331658
"1908",311803590,201812,4.81510015408321e-05
"1909",311809770,201809,-0.0628294503765881
"1910",311811615,201812,NA
"1911",311815055,201812,-12.7733333333333
"1912",314379438,201812,-0.0617464175561444
"1913",314379453,201806,0.151531558534613
"1914",314379568,201806,-0.0165347865034339
"1915",316053035,201812,0.00720538971426686
"1916",316059908,201812,0.0505701573908215
"1917",320017919,201712,-0.20883204407058
"1918",320026605,201812,-0.184679098607191
